node,score
8335,26
8337,26
8365,26
8369,26
8370,26
8371,26
8437,26
8527,26
8836,26
9394,26
9417,26
9501,26
9517,26
9540,26
9585,26
9586,26
9616,26
9719,26
9840,26
9841,26
9876,26
9947,26
459,25
802,25
832,25
1063,25
1284,25
1643,25
2207,25
2673,25
2732,25
2869,25
2923,25
2946,25
3467,25
3591,25
3741,25
3787,25
4043,25
4509,25
4770,25
4798,25
4872,25
4970,25
5076,25
6151,25
6321,25
6351,25
6364,25
6509,25
6891,25
7163,25
7491,25
7624,25
8138,25
8242,25
8267,25
211,24
398,24
595,24
686,24
698,24
1074,24
1529,24
1646,24
2799,24
3084,24
3142,24
3382,24
3407,24
4135,24
4852,24
5406,24
6507,24
6719,24
6779,24
6796,24
6811,24
6931,24
7208,24
7688,24
8060,24
8397,24
8459,24
8791,24
9266,24
9744,24
9879,24
191,23
806,23
2176,23
2411,23
2570,23
3966,23
4119,23
4123,23
4151,23
4275,23
4372,23
5084,23
5502,23
6091,23
6240,23
6752,23
7188,23
7619,23
7684,23
8038,23
8794,23
9672,23
9965,23
449,22
861,22
889,22
1132,22
1436,22
1700,22
2625,22
2818,22
2901,22
3379,22
3604,22
3611,22
4723,22
4968,22
5582,22
5733,22
6005,22
6470,22
6609,22
6873,22
7432,22
8189,22
8367,22
8848,22
9331,22
9715,22
658,21
1417,21
1871,21
2859,21
2943,21
3364,21
3826,21
6495,21
6793,21
7575,21
8067,21
9147,21
240,20
1613,20
2010,20
2080,20
3020,20
3319,20
3728,20
3866,20
4915,20
5338,20
6629,20
6892,20
8284,20
8520,20
8600,20
8781,20
8925,20
1570,19
1957,19
2650,19
3045,19
3083,19
3114,19
3335,19
5602,19
6638,19
6669,19
7600,19
8710,19
8897,19
79,18
182,18
438,18
517,18
569,18
1187,18
1392,18
1647,18
1951,18
2068,18
2355,18
2436,18
2787,18
3702,18
4670,18
4808,18
5328,18
5474,18
5938,18
6601,18
6710,18
7027,18
7626,18
8263,18
8286,18
8424,18
8919,18
9197,18
9245,18
133,17
293,17
477,17
711,17
723,17
1198,17
1323,17
1429,17
1488,17
1997,17
2380,17
2920,17
3308,17
4180,17
4653,17
4802,17
5061,17
5134,17
5306,17
5546,17
5636,17
5810,17
6080,17
6302,17
6505,17
6530,17
6764,17
7083,17
7549,17
7576,17
7865,17
7884,17
8137,17
8577,17
9248,17
9347,17
9411,17
9477,17
9781,17
9875,17
9953,17
9955,17
39,16
562,16
676,16
834,16
1275,16
1752,16
1959,16
2237,16
2250,16
2253,16
2670,16
2701,16
2968,16
3489,16
3632,16
4116,16
4196,16
4303,16
4378,16
4458,16
4832,16
4990,16
6099,16
6338,16
6356,16
6480,16
6593,16
6881,16
7539,16
7812,16
8426,16
8429,16
8460,16
8869,16
9156,16
9264,16
9346,16
9638,16
145,15
250,15
347,15
729,15
796,15
2030,15
2041,15
2397,15
2471,15
2508,15
2875,15
3086,15
3192,15
3269,15
3353,15
4671,15
5081,15
5202,15
5341,15
5413,15
5472,15
5523,15
5533,15
5834,15
6265,15
6941,15
7294,15
7427,15
7470,15
7756,15
8100,15
8564,15
8632,15
8718,15
9012,15
9255,15
9667,15
9669,15
9796,15
130,14
296,14
303,14
684,14
804,14
928,14
1434,14
1553,14
1660,14
1786,14
1801,14
1947,14
1954,14
1980,14
2513,14
2648,14
2956,14
3468,14
4512,14
4781,14
4892,14
5074,14
5080,14
5370,14
5860,14
5862,14
6106,14
6566,14
6595,14
6773,14
7136,14
7478,14
7982,14
8008,14
8044,14
8295,14
8349,14
8389,14
9002,14
9024,14
9071,14
9196,14
9432,14
9641,14
9685,14
9805,14
327,13
527,13
800,13
944,13
1349,13
1431,13
1449,13
1456,13
1480,13
1583,13
1897,13
2368,13
2396,13
2526,13
2675,13
2744,13
2982,13
3088,13
3176,13
3213,13
3224,13
3521,13
3614,13
3730,13
3768,13
3823,13
3936,13
3945,13
3948,13
4210,13
4614,13
4786,13
4837,13
4858,13
5617,13
5647,13
5846,13
6248,13
6352,13
6421,13
6731,13
6820,13
6854,13
7377,13
8159,13
8204,13
8483,13
9077,13
9120,13
9326,13
9356,13
9608,13
9661,13
120,12
295,12
581,12
895,12
1067,12
1115,12
1621,12
2420,12
2639,12
2672,12
2843,12
2903,12
2925,12
2974,12
3057,12
3196,12
3448,12
3586,12
3588,12
3706,12
3795,12
3820,12
4011,12
4211,12
4383,12
4526,12
4579,12
4713,12
4734,12
5272,12
5389,12
6041,12
6222,12
6252,12
6597,12
6776,12
7350,12
7398,12
7696,12
7923,12
8279,12
8455,12
8574,12
8657,12
8778,12
9244,12
9342,12
9387,12
9457,12
9789,12
151,11
277,11
467,11
1017,11
1032,11
1174,11
1183,11
1379,11
1632,11
1666,11
1756,11
2165,11
2753,11
3028,11
3151,11
3276,11
4005,11
4428,11
4567,11
5906,11
5982,11
6065,11
6077,11
6121,11
6304,11
6875,11
6903,11
6906,11
7190,11
7231,11
7426,11
8264,11
8265,11
8395,11
8639,11
8816,11
9070,11
9174,11
9337,11
9381,11
9495,11
9919,11
72,10
212,10
340,10
476,10
540,10
732,10
738,10
914,10
1060,10
1071,10
1165,10
1788,10
1799,10
1937,10
2160,10
2192,10
2225,10
2263,10
2679,10
2888,10
2902,10
2966,10
3415,10
4031,10
4812,10
5111,10
5173,10
5188,10
5476,10
5719,10
5930,10
6066,10
6347,10
6557,10
6789,10
6896,10
6933,10
7449,10
7536,10
7739,10
7889,10
8032,10
8259,10
8276,10
8433,10
8750,10
8820,10
8896,10
9069,10
9228,10
9390,10
9442,10
9613,10
9618,10
9647,10
9666,10
9700,10
9844,10
9858,10
9998,10
30,9
128,9
170,9
523,9
911,9
936,9
984,9
1065,9
1118,9
1186,9
1269,9
1279,9
1310,9
1311,9
1353,9
1611,9
1686,9
1831,9
2093,9
2296,9
2445,9
2838,9
2882,9
3070,9
3325,9
3350,9
3481,9
3520,9
3629,9
4062,9
4085,9
4384,9
4698,9
4850,9
4936,9
5234,9
5469,9
5678,9
5710,9
5991,9
7209,9
7421,9
7537,9
7606,9
7681,9
7723,9
7810,9
7835,9
7893,9
8105,9
8177,9
8194,9
8195,9
8668,9
9229,9
9520,9
9573,9
83,8
189,8
229,8
489,8
504,8
542,8
561,8
628,8
640,8
683,8
740,8
888,8
1180,8
1264,8
1513,8
1539,8
1559,8
1783,8
1973,8
2140,8
2202,8
2494,8
2750,8
2800,8
2931,8
2932,8
3284,8
3527,8
3607,8
3626,8
3661,8
3663,8
4120,8
4157,8
4232,8
4321,8
4363,8
4473,8
4497,8
4616,8
4745,8
4788,8
4827,8
4885,8
5001,8
5415,8
5593,8
5706,8
6038,8
6612,8
6665,8
6701,8
6883,8
6973,8
7314,8
7424,8
7501,8
7700,8
7722,8
7775,8
7832,8
7850,8
7911,8
7943,8
7974,8
8049,8
8158,8
8390,8
8474,8
8512,8
8587,8
8788,8
9030,8
9038,8
9203,8
9299,8
9339,8
9452,8
9772,8
9856,8
9857,8
9972,8
20,7
179,7
181,7
339,7
352,7
409,7
543,7
556,7
573,7
618,7
636,7
670,7
703,7
779,7
833,7
1024,7
1051,7
1231,7
1270,7
1307,7
1391,7
1514,7
1528,7
1723,7
1815,7
1912,7
2133,7
2149,7
2290,7
2362,7
2386,7
2536,7
2708,7
2729,7
2792,7
2825,7
2867,7
2872,7
2957,7
3079,7
3104,7
3172,7
3229,7
3285,7
3367,7
3403,7
3476,7
3486,7
3536,7
3627,7
3645,7
3729,7
3783,7
3843,7
3871,7
3872,7
3904,7
4051,7
4178,7
4341,7
4357,7
4398,7
4563,7
4618,7
4628,7
4700,7
4701,7
4721,7
4793,7
5166,7
5238,7
5357,7
5404,7
5437,7
5558,7
5564,7
5767,7
5768,7
5816,7
5850,7
5870,7
5898,7
5909,7
5912,7
5921,7
6028,7
6045,7
6048,7
6082,7
6128,7
6247,7
6292,7
6331,7
6375,7
6588,7
6745,7
6751,7
6792,7
6794,7
6835,7
6942,7
6993,7
7233,7
7262,7
7305,7
7348,7
7383,7
7389,7
7445,7
7473,7
7488,7
7499,7
7526,7
7590,7
7642,7
7709,7
7945,7
7978,7
8101,7
8233,7
8543,7
8567,7
8588,7
8618,7
8628,7
8655,7
8714,7
8884,7
8915,7
8929,7
9037,7
9097,7
9098,7
9171,7
9361,7
9396,7
9454,7
9562,7
9581,7
9643,7
9697,7
9722,7
9736,7
9899,7
77,6
134,6
188,6
192,6
206,6
220,6
268,6
298,6
359,6
411,6
522,6
555,6
587,6
605,6
619,6
708,6
789,6
820,6
921,6
945,6
951,6
971,6
990,6
1146,6
1151,6
1155,6
1163,6
1177,6
1236,6
1260,6
1312,6
1410,6
1468,6
1490,6
1499,6
1563,6
1596,6
1704,6
1739,6
1747,6
1839,6
1842,6
1893,6
1906,6
1911,6
1994,6
2052,6
2063,6
2072,6
2111,6
2264,6
2288,6
2315,6
2392,6
2438,6
2444,6
2448,6
2530,6
2542,6
2565,6
2728,6
2828,6
2842,6
3029,6
3041,6
3072,6
3075,6
3080,6
3109,6
3232,6
3251,6
3291,6
3336,6
3363,6
3426,6
3463,6
3597,6
3759,6
3814,6
3900,6
4101,6
4131,6
4236,6
4314,6
4316,6
4355,6
4415,6
4488,6
4517,6
4552,6
4562,6
4589,6
4641,6
4738,6
4975,6
5048,6
5068,6
5159,6
5161,6
5176,6
5207,6
5212,6
5218,6
5300,6
5407,6
5448,6
5452,6
5480,6
5567,6
5568,6
5645,6
5704,6
5724,6
5752,6
5814,6
5831,6
6020,6
6040,6
6111,6
6118,6
6207,6
6274,6
6323,6
6350,6
6434,6
6486,6
6607,6
6667,6
6699,6
6800,6
6845,6
6870,6
6884,6
6919,6
6925,6
7050,6
7078,6
7129,6
7165,6
7191,6
7217,6
7252,6
7320,6
7386,6
7396,6
7425,6
7561,6
7565,6
7566,6
7568,6
7574,6
7594,6
7758,6
7777,6
7790,6
7804,6
7838,6
7845,6
7932,6
7939,6
7944,6
7993,6
8069,6
8075,6
8202,6
8243,6
8275,6
8294,6
8339,6
8375,6
8391,6
8497,6
8616,6
8637,6
8649,6
8667,6
8732,6
8741,6
8785,6
8970,6
9043,6
9088,6
9104,6
9105,6
9179,6
9352,6
9358,6
9557,6
9734,6
9753,6
9833,6
9898,6
29,5
49,5
56,5
93,5
141,5
155,5
195,5
213,5
219,5
223,5
276,5
288,5
316,5
326,5
329,5
351,5
405,5
439,5
458,5
473,5
510,5
660,5
746,5
770,5
782,5
839,5
865,5
908,5
933,5
970,5
982,5
1039,5
1080,5
1128,5
1218,5
1222,5
1276,5
1335,5
1357,5
1371,5
1386,5
1404,5
1472,5
1558,5
1653,5
1680,5
1721,5
1803,5
1870,5
1909,5
1917,5
2005,5
2099,5
2136,5
2141,5
2181,5
2188,5
2191,5
2194,5
2199,5
2244,5
2245,5
2426,5
2514,5
2539,5
2557,5
2585,5
2592,5
2613,5
2664,5
2704,5
2712,5
2833,5
2912,5
2917,5
2965,5
2973,5
3014,5
3061,5
3120,5
3277,5
3343,5
3354,5
3355,5
3357,5
3372,5
3402,5
3408,5
3450,5
3453,5
3510,5
3575,5
3577,5
3634,5
3721,5
3822,5
3831,5
3925,5
3951,5
3959,5
4000,5
4007,5
4075,5
4093,5
4096,5
4099,5
4113,5
4121,5
4146,5
4164,5
4206,5
4296,5
4389,5
4409,5
4411,5
4414,5
4418,5
4427,5
4439,5
4459,5
4463,5
4468,5
4520,5
4557,5
4565,5
4586,5
4647,5
4675,5
4678,5
4682,5
4741,5
4756,5
4762,5
4777,5
4869,5
4948,5
4969,5
5015,5
5107,5
5125,5
5180,5
5198,5
5203,5
5213,5
5288,5
5324,5
5348,5
5395,5
5396,5
5416,5
5473,5
5481,5
5524,5
5529,5
5538,5
5599,5
5639,5
5677,5
5702,5
5741,5
5772,5
5907,5
5910,5
5990,5
6023,5
6032,5
6061,5
6084,5
6113,5
6115,5
6119,5
6126,5
6150,5
6159,5
6173,5
6180,5
6186,5
6223,5
6282,5
6384,5
6448,5
6461,5
6494,5
6506,5
6513,5
6531,5
6534,5
6579,5
6583,5
6617,5
6618,5
6683,5
6715,5
6716,5
6765,5
6767,5
6790,5
6818,5
6861,5
6868,5
6914,5
6923,5
6974,5
6980,5
7031,5
7049,5
7108,5
7112,5
7117,5
7120,5
7145,5
7283,5
7306,5
7325,5
7382,5
7399,5
7423,5
7458,5
7469,5
7475,5
7556,5
7578,5
7602,5
7641,5
7643,5
7649,5
7683,5
7687,5
7776,5
7805,5
7854,5
7899,5
7918,5
7925,5
7947,5
7948,5
7970,5
7981,5
8022,5
8088,5
8133,5
8155,5
8205,5
8310,5
8322,5
8332,5
8378,5
8387,5
8414,5
8500,5
8702,5
8817,5
8867,5
8890,5
8894,5
8926,5
8933,5
8949,5
8954,5
8961,5
8983,5
9008,5
9046,5
9110,5
9111,5
9149,5
9184,5
9234,5
9253,5
9269,5
9310,5
9328,5
9376,5
9403,5
9443,5
9448,5
9473,5
9490,5
9531,5
9636,5
9642,5
9720,5
9750,5
9760,5
9829,5
9878,5
9890,5
9944,5
28,4
57,4
67,4
118,4
124,4
156,4
178,4
198,4
202,4
216,4
231,4
249,4
255,4
267,4
271,4
283,4
330,4
332,4
363,4
369,4
373,4
377,4
410,4
475,4
508,4
511,4
515,4
536,4
621,4
627,4
637,4
639,4
648,4
649,4
681,4
706,4
709,4
716,4
725,4
736,4
777,4
780,4
790,4
791,4
805,4
812,4
818,4
842,4
860,4
932,4
940,4
942,4
949,4
953,4
980,4
987,4
1046,4
1049,4
1052,4
1069,4
1112,4
1116,4
1129,4
1131,4
1189,4
1197,4
1210,4
1221,4
1246,4
1266,4
1322,4
1328,4
1343,4
1363,4
1364,4
1375,4
1393,4
1408,4
1432,4
1442,4
1464,4
1507,4
1560,4
1565,4
1567,4
1568,4
1575,4
1576,4
1627,4
1636,4
1644,4
1664,4
1669,4
1675,4
1676,4
1690,4
1708,4
1725,4
1728,4
1768,4
1771,4
1781,4
1809,4
1810,4
1819,4
1823,4
1862,4
1880,4
1898,4
1902,4
1903,4
1942,4
1983,4
2026,4
2029,4
2060,4
2097,4
2126,4
2177,4
2184,4
2205,4
2220,4
2238,4
2239,4
2279,4
2311,4
2323,4
2336,4
2351,4
2377,4
2398,4
2416,4
2460,4
2468,4
2477,4
2520,4
2543,4
2544,4
2560,4
2566,4
2577,4
2618,4
2622,4
2635,4
2646,4
2697,4
2698,4
2710,4
2723,4
2777,4
2819,4
2879,4
2884,4
2906,4
2972,4
3007,4
3016,4
3032,4
3081,4
3092,4
3108,4
3118,4
3119,4
3124,4
3143,4
3149,4
3160,4
3183,4
3184,4
3186,4
3201,4
3208,4
3209,4
3221,4
3228,4
3264,4
3272,4
3297,4
3299,4
3303,4
3313,4
3324,4
3356,4
3371,4
3375,4
3389,4
3393,4
3397,4
3422,4
3427,4
3429,4
3451,4
3466,4
3479,4
3480,4
3574,4
3576,4
3580,4
3603,4
3615,4
3623,4
3659,4
3671,4
3691,4
3763,4
3770,4
3773,4
3788,4
3797,4
3806,4
3815,4
3816,4
3842,4
3857,4
3869,4
3879,4
3884,4
3908,4
3935,4
3978,4
3992,4
3999,4
4080,4
4084,4
4156,4
4163,4
4215,4
4233,4
4242,4
4258,4
4270,4
4295,4
4333,4
4349,4
4364,4
4394,4
4412,4
4419,4
4422,4
4423,4
4436,4
4452,4
4482,4
4493,4
4498,4
4504,4
4531,4
4559,4
4602,4
4624,4
4635,4
4669,4
4676,4
4752,4
4769,4
4791,4
4810,4
4819,4
4829,4
4864,4
4873,4
4882,4
4884,4
4888,4
4928,4
4945,4
4991,4
5022,4
5036,4
5049,4
5054,4
5103,4
5128,4
5135,4
5158,4
5168,4
5183,4
5257,4
5267,4
5282,4
5286,4
5292,4
5296,4
5304,4
5310,4
5326,4
5347,4
5350,4
5371,4
5409,4
5420,4
5430,4
5483,4
5501,4
5504,4
5513,4
5514,4
5528,4
5552,4
5565,4
5571,4
5573,4
5580,4
5589,4
5608,4
5620,4
5632,4
5654,4
5692,4
5703,4
5750,4
5759,4
5785,4
5797,4
5800,4
5882,4
5884,4
5888,4
5899,4
5926,4
5935,4
5954,4
5955,4
5959,4
5993,4
6069,4
6093,4
6105,4
6144,4
6251,4
6266,4
6294,4
6346,4
6374,4
6381,4
6396,4
6432,4
6438,4
6446,4
6477,4
6493,4
6540,4
6545,4
6552,4
6554,4
6570,4
6591,4
6639,4
6659,4
6672,4
6691,4
6758,4
6783,4
6784,4
6804,4
6822,4
6857,4
6882,4
6913,4
6915,4
6917,4
6926,4
6944,4
6949,4
6950,4
6951,4
6953,4
6960,4
6990,4
7004,4
7024,4
7025,4
7038,4
7042,4
7061,4
7066,4
7082,4
7126,4
7166,4
7192,4
7198,4
7200,4
7204,4
7210,4
7236,4
7246,4
7284,4
7288,4
7289,4
7298,4
7319,4
7346,4
7353,4
7358,4
7366,4
7369,4
7373,4
7388,4
7400,4
7401,4
7434,4
7474,4
7505,4
7507,4
7533,4
7534,4
7552,4
7562,4
7570,4
7618,4
7621,4
7623,4
7631,4
7632,4
7645,4
7648,4
7652,4
7668,4
7692,4
7702,4
7706,4
7714,4
7715,4
7718,4
7726,4
7730,4
7768,4
7808,4
7820,4
7833,4
7840,4
7992,4
8050,4
8053,4
8081,4
8082,4
8146,4
8148,4
8193,4
8207,4
8218,4
8271,4
8330,4
8333,4
8346,4
8385,4
8430,4
8446,4
8470,4
8476,4
8478,4
8492,4
8499,4
8521,4
8532,4
8546,4
8557,4
8565,4
8581,4
8583,4
8586,4
8599,4
8604,4
8607,4
8608,4
8633,4
8642,4
8664,4
8683,4
8733,4
8742,4
8745,4
8746,4
8764,4
8789,4
8790,4
8830,4
8857,4
8888,4
8916,4
8951,4
9011,4
9080,4
9093,4
9096,4
9100,4
9133,4
9134,4
9146,4
9165,4
9204,4
9206,4
9210,4
9214,4
9224,4
9236,4
9249,4
9257,4
9279,4
9280,4
9281,4
9306,4
9340,4
9392,4
9421,4
9467,4
9500,4
9516,4
9526,4
9530,4
9542,4
9543,4
9565,4
9590,4
9614,4
9620,4
9624,4
9648,4
9657,4
9683,4
9764,4
9792,4
9824,4
9850,4
9869,4
9891,4
9940,4
9960,4
9976,4
18,3
23,3
38,3
40,3
47,3
51,3
110,3
119,3
121,3
129,3
153,3
200,3
221,3
224,3
286,3
324,3
333,3
350,3
366,3
370,3
382,3
391,3
400,3
412,3
424,3
427,3
445,3
452,3
460,3
461,3
471,3
502,3
512,3
524,3
541,3
574,3
604,3
632,3
642,3
647,3
662,3
665,3
691,3
701,3
726,3
734,3
747,3
748,3
794,3
798,3
803,3
807,3
816,3
841,3
854,3
869,3
870,3
897,3
929,3
935,3
939,3
941,3
950,3
954,3
975,3
979,3
994,3
1001,3
1003,3
1005,3
1009,3
1012,3
1018,3
1036,3
1041,3
1066,3
1075,3
1079,3
1088,3
1092,3
1123,3
1126,3
1127,3
1130,3
1144,3
1147,3
1153,3
1172,3
1181,3
1182,3
1190,3
1195,3
1212,3
1233,3
1257,3
1258,3
1268,3
1274,3
1289,3
1314,3
1315,3
1324,3
1326,3
1332,3
1351,3
1352,3
1367,3
1412,3
1430,3
1441,3
1489,3
1491,3
1530,3
1531,3
1536,3
1541,3
1566,3
1587,3
1591,3
1598,3
1607,3
1609,3
1615,3
1622,3
1625,3
1637,3
1671,3
1679,3
1682,3
1685,3
1687,3
1688,3
1693,3
1698,3
1703,3
1722,3
1740,3
1748,3
1754,3
1759,3
1765,3
1774,3
1813,3
1825,3
1827,3
1844,3
1859,3
1863,3
1869,3
1875,3
1896,3
1905,3
1910,3
1915,3
1920,3
1925,3
1927,3
1938,3
1952,3
1958,3
1967,3
1988,3
1996,3
1999,3
2006,3
2009,3
2023,3
2031,3
2039,3
2040,3
2048,3
2053,3
2059,3
2061,3
2076,3
2081,3
2082,3
2086,3
2087,3
2105,3
2128,3
2187,3
2208,3
2212,3
2216,3
2226,3
2234,3
2251,3
2268,3
2274,3
2287,3
2301,3
2316,3
2318,3
2321,3
2325,3
2352,3
2359,3
2378,3
2385,3
2389,3
2391,3
2393,3
2432,3
2434,3
2452,3
2461,3
2464,3
2473,3
2484,3
2512,3
2515,3
2518,3
2523,3
2537,3
2554,3
2559,3
2580,3
2593,3
2614,3
2636,3
2640,3
2645,3
2658,3
2659,3
2681,3
2687,3
2688,3
2734,3
2736,3
2739,3
2743,3
2747,3
2752,3
2791,3
2830,3
2836,3
2856,3
2857,3
2873,3
2904,3
2908,3
2915,3
2922,3
2936,3
2941,3
2975,3
2988,3
2998,3
3034,3
3047,3
3056,3
3059,3
3095,3
3097,3
3098,3
3103,3
3127,3
3148,3
3161,3
3170,3
3189,3
