node,p_I,p_S,p_R
81,0.002937520371731973,0.9959979046981425,0.0010645749301254933
82,0.0015587893107470172,0.9978481761348168,0.0005930345544361827
83,0.01790925234096602,0.9790675149293995,0.0030232327296345046
84,0.0031256745823951197,0.9951471289811109,0.0017271964364939736
85,0.0022608943186610817,0.9971695618162885,0.000569543865050455
86,0.00331313120305491,0.996055091494492,0.0006317773024530832
87,0.0008156174608078573,0.9986911530377809,0.000493229501411255
88,0.002997403926952553,0.9943820326851661,0.0026205633878813297
89,0.030261914326567385,0.9656813938713488,0.004056691802083847
90,0.0022358855300282764,0.9968189172368336,0.0009451972331381443
91,0.0006848272899388313,0.9985736853123103,0.0007414873977508912
92,0.002802106452703783,0.9966221296961297,0.0005757638511664843
93,0.016844449951614382,0.9801495477024691,0.0030060023459165235
94,0.003396271807536211,0.9949842290634304,0.0016194991290333638
95,0.00906076855892569,0.9860606904259146,0.0048785410151597096
96,0.0033154505287417476,0.9957925103246758,0.0008920391465825018
97,0.0069188524327857505,0.9915577697987841,0.0015233777684301774
98,0.003995106484330338,0.9909699761767297,0.005034917338940001
99,0.50715044010325,0.09556475148931647,0.3972848084074335
100,0.3009302938712093,0.0,0.6990697061287907
101,0.12271601190752462,0.8007379204172229,0.07654606767525246
102,0.0006859118919990853,0.9988829616370081,0.0004311264709928436
103,0.001606610601480905,0.9977461148219503,0.0006472745765687919
104,0.0014430792524328005,0.9983416313436713,0.00021528940389593438
105,0.0011915919065249119,0.9984569489937521,0.00035145909972294115
106,0.006302651440444597,0.9772387481889168,0.01645860037063864
107,0.0015016574694045478,0.9980112940353676,0.00048704849522786134
108,0.15298883405711827,0.7683097106733106,0.07870145526957117
109,0.023234686984656035,0.9571730025739537,0.019592310441390308
110,0.0039712681748844255,0.9946960277487398,0.0013327040763757992
111,0.035513668376057725,0.9554444225233761,0.009041909100566136
112,0.0010284837353215874,0.9982384339023265,0.0007330823623519407
113,7.951915896485274e-05,0.9999159877515247,4.493089510465335e-06
114,0.0002578408314348041,0.9991335366159195,0.0006086225526456695
115,0.0018243944807122294,0.9972921646692333,0.0008834408500544542
116,0.0022246086248394856,0.9971835962974097,0.000591795077750801
117,0.0010415375266549455,0.9985680983644725,0.0003903641088725872
118,0.0033060745319124776,0.9920051133928407,0.004688812075246824
119,0.015080720655242059,0.9819398612645576,0.002979418080200373
120,0.0035058206964551216,0.9951167358509523,0.001377443452592595
121,0.0013543558552221197,0.9976532359897681,0.000992408155009808
122,0.0003400509594783791,0.99929902756128,0.00036092147924164756
123,0.0028735425238994323,0.9963221132844607,0.0008043441916398259
124,0.0029730382001916787,0.996484812351329,0.0005421494484793022
125,0.00011111042278375341,0.9994433244356075,0.00044556514160878577
126,0.00031965994262367586,0.998894372334035,0.0007859677233413274
127,0.0419612840266262,0.9508819640365779,0.00715675193679592
128,0.021340633916176154,0.9720725867795496,0.006586779304274294
129,0.04972755044205076,0.9356081320585568,0.014664317499392489
130,0.012957442761934222,0.9846829641501181,0.0023595930879476445
131,0.01863595929206675,0.9722916421624997,0.009072398545433503
132,0.006305757724638584,0.991424594469107,0.0022696478062543923
133,0.01647227896369489,0.9630076569140267,0.02052006412227843
134,0.0026022739589924727,0.996472160122128,0.0009255659188795017
135,0.0056422702619387,0.9908198645626574,0.00353786517540394
136,0.002239506599349464,0.9953205014532772,0.002439991947373318
137,0.0006750074416316555,0.9987046553296931,0.0006203372286752416
138,0.0026220680799352103,0.9968350020690083,0.0005429298510564648
139,0.001114515193505675,0.998482327324158,0.00040315748233634406
140,0.0016315921342470768,0.9979371035486999,0.00043130431705301235
141,0.0017919474092955214,0.9973454197905318,0.000862632800172661
142,0.0005644554228877362,0.9993587947520712,7.674982504103048e-05
143,0.0023913491386508014,0.9947712612932662,0.0028373895680829917
144,0.0012297415811746175,0.9982859467564066,0.0004843116624187988
145,0.023574990313664355,0.9721837035557837,0.004241306130551992
146,0.0027562647573484865,0.9962792742986073,0.0009644609440442157
147,0.0020134614297292464,0.9975056427298611,0.00048089584040966754
148,2.1495971123862678e-05,0.9999759507861192,2.553242756909737e-06
149,0.0020760514752724345,0.9970219528019743,0.0009019957227533118
150,0.0027023472862134565,0.9963087525921205,0.00098890012166606
151,0.017639501863644,0.9686557565512192,0.01370474158513684
152,0.0026566967479679255,0.9960265870059529,0.001316716246079151
153,0.0025525655594082217,0.9963208016402338,0.0011266328003579345
154,0.004020189453902574,0.9941607232496947,0.0018190872964026932
155,0.004651742230418213,0.9912197928270162,0.004128464942565566
156,0.008716196938189067,0.9890553510250306,0.002228452036780317
157,0.0013234580626832408,0.9983299761246026,0.0003465658127141454
158,0.0007293716729531772,0.9988029188757369,0.0004677094513099114
159,0.004394597299786574,0.9942898449930169,0.0013155577071965567
160,0.0014340953720256616,0.9981331351569032,0.0004327694710711766
161,0.0009788809886362724,0.9982176274025667,0.0008034916087970291
162,0.0008102434449919853,0.9988776422030025,0.00031211435200555643
163,0.024514908982030948,0.9581094889537206,0.01737560206424844
164,0.0034001798523113375,0.9953580906198347,0.0012417295278539502
165,0.0018107344419657583,0.9976868121930376,0.0005024533649966773
166,0.00541283049658198,0.9928089213404858,0.0017782481629322027
167,0.005526173697244031,0.993258350174719,0.0012154761280369951
168,0.007135196458388596,0.9899472138707205,0.002917589670890916
169,0.0008517050965611919,0.9987100272600979,0.0004382676433408647
170,0.008830658737393424,0.9870269495722196,0.004142391690386984
171,0.0014832410752660345,0.9932374776097442,0.005279281314989731
172,0.0021411968335301665,0.9926322610647828,0.005226542101687083
173,0.004412936717025983,0.9944985328094095,0.0010885304735645423
174,0.011049368054216475,0.9862412355089455,0.0027093964368380347
175,0.00273869826321974,0.9964561155073169,0.0008051862294633179
176,0.001430925328041141,0.9980075360620639,0.0005615386098949211
177,0.0009449353679625457,0.9985534285212079,0.000501636110829579
178,0.02229050789363037,0.9740386296532796,0.0036708624530900438
179,0.03413238843291615,0.9583380791072135,0.007529532459870383
180,0.01919665238560096,0.9791905179883942,0.0016128296260048596
181,0.9393935709789702,0.0,0.060606429021029744
182,0.06750494556457289,0.9179116840754077,0.01458337036001943
183,0.0009248042565459136,0.998702523124909,0.0003726726185450502
184,0.0001864488149637101,0.9991360602929618,0.0006774908920745314
185,0.0037720177536919837,0.9954390313044758,0.000788950941832264
186,0.013169605509134335,0.9820687820659054,0.004761612424960244
187,0.0040865366522219795,0.995089159932853,0.0008243034149250585
188,0.0629109071639294,0.9206454337370884,0.0164436590989822
189,0.01330395829325925,0.9836297830301594,0.003066258676581395
190,0.002417288328924457,0.9965093744930344,0.0010733371780410929
191,0.03157425250511332,0.9538588941142762,0.014566853380610522
192,0.004930076265276385,0.9933897024464586,0.001680221288264981
193,0.0033335665250911004,0.996208464970823,0.0004579685040858506
194,0.07049801739867959,0.9147204749063504,0.014781507694969975
195,0.009215636219946059,0.9843715179362059,0.006412845843848021
196,0.001649389645842516,0.9977597443982993,0.0005908659558581976
197,0.0017513207073041462,0.9977679889327162,0.0004806903599796216
198,0.03769308152866832,0.9546175728248154,0.0076893456465162695
199,0.000824624490467411,0.9985728669487139,0.0006025085608186449
200,0.9431057443685169,0.0,0.05689425563148313
201,0.002008728466067405,0.9972881146698206,0.0007031568641120037
202,0.01026307444540857,0.9855939418507037,0.004142983703887727
203,0.0022925701383817087,0.9970674565663507,0.0006399732952676395
204,0.025974377508361846,0.9654976143424461,0.008528008149192077
205,0.10749481276944334,0.7687397104670411,0.12376547676351551
206,0.0073462252692542505,0.988207954349435,0.004445820381310769
207,0.014515955805827792,0.9798258246042166,0.005658219589955575
208,0.002831722686281968,0.9960902547423829,0.0010780225713351464
209,0.00286300763450992,0.9961485701800665,0.0009884221854235514
210,0.08074741075910788,0.8610388027508177,0.05821378649007445
211,0.028959320026476477,0.9601856798252055,0.010855000148317993
212,0.0014050573506896595,0.998156369073932,0.0004385735753783255
213,0.03612018047176942,0.9570785088897626,0.006801310638467934
214,0.0013277982335163376,0.9977722534355041,0.0008999483309795318
215,0.003651968916246414,0.9954867763198326,0.0008612547639209633
216,0.008604498483330586,0.9841316348954274,0.007263866621241981
217,0.003302099005314786,0.9955110243863697,0.001186876608315478
218,0.009627349390964709,0.9882426656508668,0.002129984958168467
219,0.005248563737001961,0.9911193637336431,0.0036320725293549736
220,0.017307993197818245,0.9775956071564686,0.005096399645713107
221,0.00965448427550835,0.9887173725822234,0.0016281431422682853
222,0.001246763251938526,0.997539284934167,0.001213951813894482
223,0.004861713297028003,0.9913606948995698,0.003777591803402203
224,0.007553114175805403,0.9897941350734962,0.0026527507506983686
225,0.002014733729249041,0.9975641189064165,0.00042114736433446204
226,0.0006669001450793654,0.9990739604879034,0.0002591393670172116
227,0.0014762544683965648,0.9975788573841677,0.0009448881474356964
228,0.001262242953219989,0.9982148320900642,0.0005229249567157807
229,0.004509744766462442,0.9923501744032609,0.00314008083027666
230,0.0309818266411598,0.9618971917252036,0.0071209816336365965
231,0.002329158379454168,0.997089559752134,0.0005812818684118516
232,0.0016760887802251528,0.9978770982515751,0.00044681296819973517
233,0.0014332384210314964,0.9981669050587013,0.0003998565202671889
234,0.0012383137713143616,0.9983326262640755,0.00042905996461015393
235,0.010475855174339516,0.9861818160274164,0.0033423287982440927
236,0.0003225403341024758,0.998650971107456,0.0010264885584414817
237,0.0003074989346382728,0.9990963736306432,0.0005961274347185408
238,0.004570983954513884,0.9939345945459481,0.001494421499537991
239,0.0015529812922372003,0.9978610452689928,0.0005859734387700251
240,0.025740536966243836,0.9673795093579881,0.006879953675768052
241,0.09883816586996154,0.8192925061791463,0.08186932795089218
242,0.0034901960885766743,0.9944553969280908,0.002054406983332508
243,0.002316085917769523,0.996986985086044,0.0006969289961864795
244,0.005019028604344373,0.9925082242363693,0.0024727471592863193
245,0.00187090106327304,0.994616091428089,0.003513007508637916
246,0.003915960177339221,0.9942141967415359,0.001869843081124896
247,0.002663918484299412,0.9963781682826172,0.0009579132330834274
248,0.0066683682730248875,0.986853451059487,0.006478180667488149
249,0.008104434160122907,0.9892775032478783,0.0026180625919987616
250,0.01914466946997689,0.9659909187909644,0.014864411739058673
251,0.0004300471148474571,0.998422029554571,0.0011479233305814985
252,0.0002129964003460725,0.9991653973259894,0.0006216062736645147
253,0.0020211845720113967,0.9971105632835323,0.0008682521444562892
254,0.0013135357687652956,0.9980158209722337,0.0006706432590009686
255,0.005916373981270375,0.9924151061125283,0.0016685199062013692
256,0.0006101348615254366,0.998585060772894,0.000804804365580568
257,0.0023092240311560408,0.9961454056598292,0.0015453703090147289
258,0.005417240975946215,0.9926262417604527,0.0019565172636011193
259,0.0011578762438565298,0.9983463924394996,0.00049573131664384
260,0.018855368379552186,0.9695001736600348,0.01164445796041299
261,0.0016594981974511437,0.9978605235748597,0.0004799782276891971
262,0.0005520624584416634,0.9990415350660153,0.00040640247554299625
263,0.0028729558539794427,0.9965390715927407,0.0005879725532798692
264,0.02248893596003292,0.9739941363918773,0.003516927648089817
265,0.0026802274922503757,0.9966371298085505,0.0006826426991991649
266,0.0025651637864747595,0.9962130598624322,0.0012217763510929919
267,0.01136668730033496,0.9847728890635645,0.003860423636100513
268,0.003974871085214045,0.9942840690550372,0.0017410598597487655
269,0.00017704179163031757,0.9991053845010335,0.0007175737073362047
270,0.0027611895154796037,0.9968438120186432,0.00039499846587714673
271,0.010065720400198784,0.9882394565618103,0.0016948230379908796
272,0.01496308325716341,0.98365174349318,0.001385173249656625
273,0.0023879441121613847,0.99711922278392,0.0004928331039186591
274,0.0006393619252827245,0.998712434427201,0.0006482036475162409
275,0.00448409271317827,0.9946447224273566,0.0008711848594651542
276,0.03253101828602978,0.9596879369323454,0.00778104478162478
277,0.007626413771319215,0.97487203178246,0.017501554446220827
278,0.0036015865487796688,0.9954478218982808,0.0009505915529394824
279,0.0017246685105807476,0.9972649078633389,0.0010104236260803738
280,0.00553929769969565,0.9926535916970105,0.0018071106032938435
281,0.004058704883288772,0.9946406960698165,0.0013005990468946962
282,0.0010475998772979758,0.9984871062403232,0.0004652938823788053
283,0.002324208501420372,0.9970831424357792,0.000592649062800404
284,0.0031320746963304806,0.99621829686405,0.0006496284396195738
285,0.0013029005165076137,0.9979896448807829,0.0007074546027094862
286,0.008434414216190398,0.9882491782887411,0.003316407495068454
287,0.0005138638933316391,0.9987868073238643,0.0006993287828040935
288,0.0015156176621561217,0.9976964871327137,0.0007878952051301286
289,0.0013837646626979167,0.9981610411397029,0.00045519419759914074
290,0.0022958543318923304,0.9970982212538603,0.0006059244142473968
291,0.009261747887668778,0.9878759170550225,0.002862335057308688
292,0.0009671471143739577,0.9984719912642268,0.000560861621399232
293,0.004994145097012745,0.9869715797544487,0.008034275148538541
294,0.032586783257533974,0.9627659302428123,0.0046472864996537095
295,0.026408543244142837,0.9653401133907819,0.008251343365075312
296,0.05547389060505646,0.9341293683638556,0.010396741031087913
297,0.002200487601304397,0.9968850883104484,0.0009144240882471833
298,0.03560014600027276,0.9560640556296361,0.008335798370091097
299,0.9367199949970304,0.0,0.06328000500296954
300,0.7006559710051727,0.0,0.29934402899482726
301,0.13019950008669903,0.8300256373019611,0.039774862611339855
302,0.0009531522332200629,0.99859903361314,0.0004478141536399846
303,0.0010951234073140624,0.9981122866794592,0.0007925899132267668
304,0.0016628421478216146,0.9982232713943499,0.00011388645782853179
305,0.003753737569804976,0.9956782309611498,0.0005680314690452006
306,0.0025594576750553304,0.9965217770350804,0.0009187652898642891
307,0.0005870094007773586,0.9993284809909475,8.450960827513176e-05
308,0.019495148774137477,0.9769076341493531,0.003597217076509413
309,0.0011874122209920767,0.998357773796906,0.00045481398210187816
310,0.0006187391398130977,0.9989015954528978,0.00047966540728909643
311,0.0022284674198079996,0.9972694634176001,0.0005020691625918568
312,0.0004022637171727801,0.9987301239475727,0.0008676123352545633
313,0.0009853738795663819,0.9985831864557309,0.0004314396647027646
314,0.01832375892157952,0.9799239028583316,0.0017523382200888378
315,0.0011761018614491693,0.9985093594418405,0.0003145386967103368
316,0.02178412672070791,0.9688238120434323,0.009392061235859823
317,0.0033118917981883695,0.9956650121424534,0.001023096059358232
318,0.0013431855738410049,0.9980814239099149,0.0005753905162440509
319,0.001571039039939812,0.99761747107802,0.0008114898820401751
320,0.0007305362120016423,0.9991821425365333,8.732125146510006e-05
321,0.002956496897762773,0.9960313162582894,0.0010121868439477819
322,0.00386655954379371,0.9944158358356221,0.0017176046205841927
323,0.00022824378198402106,0.9997434539464449,2.8302271571052356e-05
324,0.0183488655566052,0.9750401933337469,0.006610941109647883
325,0.0039637896164454196,0.994202560590009,0.001833649793545581
326,0.014895124328607111,0.9834760740686554,0.0016288016027374412
327,0.024783523838488985,0.9686571044407514,0.006559371720759645
328,0.002874264619032455,0.9957575002359649,0.0013682351450026683
329,0.018173939720186216,0.979794659526686,0.0020314007531277998
330,0.005112317695210377,0.9897994024054713,0.0050882798993183605
331,0.0016650096939709665,0.9977466550539357,0.000588335252093362
332,0.002364658662161717,0.996460514160241,0.001174827177597332
333,0.00914998718002133,0.9879271163321752,0.0029228964878034456
334,0.0016520037880244733,0.9977874944660772,0.0005605017458983529
335,0.0008074001256001757,0.9986741998524349,0.0005184000219649392
336,0.0037008828860973352,0.9932116863847366,0.0030874307291661063
337,0.0429636762035808,0.9439623037712312,0.013074020025187951
338,0.002258440462416959,0.996707879277555,0.0010336802600280433
339,0.0033767835425293526,0.9947481274444079,0.0018750890130627659
340,0.0031925786306922187,0.994650094393053,0.0021573269762548176
341,0.0008841073138396025,0.9984374136564157,0.0006784790297447021
342,0.0015090849991470335,0.9979403289202405,0.0005505860806124285
343,0.003773299824647358,0.9938708412138618,0.00235585896149082
344,0.0007277251043743709,0.9976927177063231,0.0015795571893025668
345,0.0015726040678016788,0.9978701742446936,0.0005572216875047237
346,0.0013303331568112204,0.9979146576581297,0.0007550091850590795
347,0.004368784698915171,0.9941851732723388,0.0014460420287460336
348,0.0006785313998235584,0.9988884300474189,0.00043303855275754564
349,0.0013423046363015216,0.9980095935861345,0.000648101777563976
350,0.0024440564355039133,0.9945965697703832,0.0029593737941128436
351,0.013839032873935224,0.9719650456240402,0.014195921502024596
352,0.025599144474194518,0.9673439641794445,0.007056891346361022
353,0.0025280634134712643,0.9967612767651478,0.0007106598213809279
354,0.0010891935375169828,0.9985173641703006,0.00039344229218244743
355,0.0030537992957043293,0.9947501111415427,0.0021960895627530118
356,0.0025543815687885194,0.9965564055992107,0.000889212832000821
357,0.0012028651665839016,0.9980761882726863,0.0007209465607298052
358,0.0040011201043607504,0.995205961519027,0.0007929183766122891
359,0.028504429072512147,0.9648359962964078,0.006659574631080038
360,0.0009591658577061089,0.9985752449714326,0.00046558917086131704
361,0.0023632821095005306,0.9970738961089232,0.0005628217815763059
362,0.0023200398754763874,0.9969539032734701,0.0007260568510535025
363,0.0038559972920400015,0.9948422755843741,0.0013017271235858956
364,0.001186521820620283,0.9983701723295043,0.00044330584987540417
365,0.004613916969001998,0.9932870256087778,0.002099057422220207
366,0.0303308402353804,0.9641701249305954,0.0054990348340242055
367,0.002157126472427282,0.9973141346470892,0.0005287388804835394
368,0.0036291118901139916,0.9958103268853767,0.0005605612245092685
369,0.002314991072604634,0.9962390916922819,0.001445917235113502
370,0.008178497522293035,0.9882068978083227,0.00361460466938425
371,0.0006962154384486329,0.9989626310242601,0.0003411535372912833
372,0.0014757961307390734,0.9979466758492249,0.0005775280200360087
373,0.006920830836498296,0.9878317553860181,0.005247413777483619
374,0.003033763055995434,0.9952617817615186,0.0017044551824859837
375,0.0008320991511402809,0.9985509797407749,0.000616921108084828
376,0.00024886046205098347,0.9988975722211811,0.0008535673167678762
377,0.005285100482967894,0.9923389775324113,0.002375921984620813
378,0.0008567089995100474,0.9984539762739328,0.0006893147265571109
379,0.0015064651566196545,0.9976204105706236,0.000873124272756784
380,0.0005979079225231685,0.9990308992812775,0.00037119279619930246
381,0.0003785113857419244,0.998957027309958,0.00066446130430013
382,0.002692235037194669,0.9956435865584123,0.0016641784043929897
383,0.015282438010698665,0.9811073024310554,0.0036102595582459627
384,1.0,0.0,0.0
385,0.004613821945249242,0.9943376144572256,0.001048563597525186
386,0.004296796662669191,0.9948313693501802,0.0008718339871505707
387,0.0013346647222983415,0.9979195364488515,0.0007457988288502066
388,0.015552789439877687,0.9800772486274906,0.004369961932631742
389,0.21669303204572274,0.5929358448090852,0.19037112314519203
390,0.011175172173067374,0.9833538737467111,0.0054709540802215
391,0.014469560149291356,0.9780231697426832,0.007507270108025425
392,0.009808884514063632,0.9852860477459967,0.00490506773993966
393,0.0007795072379711838,0.9986552349947296,0.0005652577672991814
394,0.0023007130588487456,0.9964596747626769,0.0012396121784743151
395,0.0017995328708778802,0.997609098371864,0.0005913687572581639
396,0.0052434712090699866,0.9932398016475777,0.001516727143352266
397,0.0011845300242398827,0.9981345684865015,0.0006809014892586116
398,0.015618205420441943,0.9830229423818325,0.0013588521977255358
399,0.003957731917366168,0.9947568205608148,0.0012854475218190072
400,0.01352855023870123,0.9781623716623434,0.008309078098955338
401,0.022510401870568717,0.9753668196340327,0.002122778495398572
402,0.004638556168997149,0.991941038422846,0.0034204054081568734
403,0.0013078977006306478,0.9982326159456514,0.00045948635371797174
404,0.002262637752049133,0.9967675451623547,0.0009698170855962047
405,0.01857838763386119,0.9767666214907609,0.004654990875377931
406,0.00047327060403143265,0.9989890656740148,0.0005376637219537695
407,0.0013009994054059412,0.9979701472612451,0.000728853333348948
408,0.0007318821697239006,0.9983531191082013,0.0009149987220747515
409,0.011223982426428275,0.9838004047767118,0.004975612796859901
410,0.019978366635272145,0.978367038419067,0.0016545949456608293
411,0.002904049733720509,0.9960628799665846,0.0010330702996948888
412,0.001079729150839294,0.9987829994873235,0.00013727136183718647
413,0.0019048591283528406,0.9956151156493305,0.002480025222316686
414,0.005731969538177735,0.9929460601382993,0.001321970323522929
415,0.0029247211794794833,0.9964470878917588,0.000628190928761674
416,0.0019178810422715766,0.9975131479111784,0.0005689710465500239
417,0.0316240558991896,0.9516389802557732,0.016736963845037194
418,0.00325152173561102,0.9959866988671202,0.0007617793972687676
419,0.003666469383276366,0.9955080868568251,0.0008254437598985093
420,0.007685052416381817,0.9898940886907579,0.0024208588928602815
421,0.016324660898565043,0.9813997701401914,0.002275568961243539
422,0.004304117719290839,0.9945472604672596,0.0011486218134495524
423,0.002610636030910634,0.9967390719944845,0.0006502919746048393
424,0.012474137989693062,0.9824676138588808,0.005058248151426121
425,0.0018506726590312144,0.996942993373584,0.0012063339673847335
426,0.0023459744737923515,0.996802119416204,0.0008519061100036461
427,0.001872704635285554,0.9958219066932235,0.0023053886714909885
428,0.09072434115378063,0.8321668649777666,0.07710879386845278
429,0.007556174695286692,0.9897680676617194,0.0026757576429938777
430,0.0011662945865350358,0.9981980074382959,0.0006356979751690664
431,0.0022877781049555103,0.9966978229766782,0.0010143989183662961
432,0.0019817422488409096,0.997314459588962,0.0007037981621970582
433,0.023979383183279773,0.9533642000659063,0.02265641675081395
434,0.0027264852042344374,0.9967615496568192,0.0005119651389463834
435,0.002876929742829372,0.99643686567399,0.0006862045831805923
436,0.008248784748521348,0.9904554741208489,0.0012957411306297633
437,0.002591580490735367,0.9967131151701523,0.0006953043391123694
438,0.007934369440650171,0.9883697271399051,0.0036959034194447103
439,0.029285484843988914,0.9574947307280152,0.013219784427995922
440,0.004452843588080412,0.9942657904414167,0.0012813659705028686
441,0.005584486744740812,0.9933100033946315,0.0011055098606276969
442,0.0037785406270994006,0.9952392949761336,0.0009821643967669845
443,0.0022174212128484414,0.997168203851927,0.0006143749352246101
444,0.0011371021543053784,0.9982539610674815,0.0006089367782130781
445,0.005344889706807804,0.9935946828330888,0.0010604274601033687
446,0.009996448731625673,0.9871537495588683,0.002849801709506073
447,0.0012113446229795237,0.9977646367080181,0.0010240186690024051
448,0.012576945707323133,0.9805341425513636,0.006888911741313248
449,0.005591094790730448,0.981525562345864,0.012883342863405586
450,0.0012412417084062659,0.9979846583677999,0.000774099923793808
451,0.003248904175823962,0.9961038461523732,0.0006472496718027979
452,0.003956861255103284,0.9913400101100146,0.004703128634882114
453,0.0010818538453241753,0.9983555358987609,0.0005626102559149096
454,0.0012934441466501592,0.9983219591244225,0.00038459672892738743
455,0.00018652145613016666,0.9992801113044937,0.0005333672393761544
456,0.002866437018243514,0.9931768054750797,0.0039567575066767925
457,0.0173464244808173,0.979973298401141,0.0026802771180416993
458,0.005861136344394395,0.9893883371873823,0.004750526468223322
459,0.0015906411173638858,0.9975988938313674,0.0008104650512687638
460,0.0028696972620482182,0.9963544529157777,0.0007758498221740487
461,0.013298103578646595,0.9837716117144732,0.0029302847068801577
462,0.0018578037894445827,0.9978649390038841,0.0002772572066713512
463,0.011841196229585585,0.9840290666105556,0.0041297371598588576
464,0.001232507676621761,0.9979718240517264,0.000795668271651886
465,0.015905351653119345,0.9821402335608603,0.0019544147860203237
