node,score
9841,29
9876,29
9897,29
378,28
522,28
576,28
912,28
1062,28
1083,28
1884,28
2013,28
2242,28
2330,28
2741,28
2841,28
3305,28
3532,28
5444,28
5737,28
5897,28
5898,28
5900,28
5920,28
6014,28
6047,28
6756,28
7386,28
7653,28
7722,28
7885,28
8251,28
8340,28
8505,28
8765,28
9289,28
9329,28
9570,28
9592,28
9838,28
9846,28
9930,28
433,27
624,27
817,27
897,27
1076,27
1204,27
1285,27
1568,27
1570,27
1616,27
1617,27
1650,27
1685,27
1692,27
1775,27
2131,27
2243,27
2292,27
2398,27
2399,27
2561,27
2563,27
2668,27
2681,27
2949,27
2951,27
3052,27
3394,27
3499,27
3638,27
4225,27
4342,27
4675,27
4766,27
5088,27
5283,27
5290,27
5462,27
5499,27
5501,27
6085,27
6175,27
6177,27
6611,27
7337,27
7382,27
7726,27
7892,27
8212,27
8342,27
8847,27
8855,27
9091,27
9155,27
9547,27
9840,27
15,26
224,26
297,26
299,26
301,26
429,26
519,26
774,26
894,26
896,26
989,26
1086,26
1089,26
1135,26
1356,26
1375,26
1376,26
1407,26
1438,26
1571,26
1572,26
1599,26
1619,26
1633,26
1758,26
1841,26
1881,26
1883,26
1885,26
1886,26
1966,26
2130,26
2201,26
2400,26
2564,26
2631,26
2838,26
2843,26
2844,26
2974,26
3012,26
3214,26
3533,26
3534,26
3791,26
3795,26
4114,26
4340,26
4372,26
4400,26
4720,26
4811,26
4915,26
5070,26
5071,26
5073,26
5458,26
5500,26
5817,26
5899,26
6087,26
6088,26
6174,26
6228,26
6251,26
6253,26
6255,26
6256,26
6296,26
6371,26
6591,26
6859,26
7052,26
7104,26
7106,26
7107,26
7220,26
7336,26
7385,26
7491,26
7701,26
7724,26
7725,26
7782,26
7784,26
7827,26
7856,26
8316,26
8615,26
8674,26
8705,26
8941,26
9049,26
9052,26
9154,26
9368,26
9370,26
9461,26
9540,26
9591,26
9847,26
9949,26
9950,26
9951,26
9952,26
241,25
593,25
1026,25
1063,25
1343,25
2414,25
2578,25
2869,25
2946,25
3157,25
3179,25
3823,25
3911,25
3913,25
5191,25
5342,25
5760,25
6782,25
7268,25
8035,25
8379,25
8976,25
9256,25
9495,25
210,24
581,24
595,24
1255,24
1646,24
2046,24
2834,24
2858,24
3286,24
3684,24
3787,24
4135,24
4457,24
5146,24
6140,24
6151,24
6779,24
6931,24
7208,24
7510,24
8586,24
8838,24
9266,24
100,23
787,23
866,23
2109,23
2797,23
2817,23
2863,23
3353,23
4313,23
4349,23
4402,23
4439,23
4679,23
5353,23
5410,23
5878,23
6002,23
6250,23
6507,23
6897,23
7641,23
8242,23
8693,23
8848,23
8860,23
1436,22
2187,22
2297,22
2625,22
3152,22
3154,22
3611,22
4779,22
5203,22
6441,22
6609,22
6695,22
7629,22
8473,22
583,21
1686,21
2112,21
7889,21
8185,21
8576,21
563,20
945,20
1299,20
1414,20
1417,20
1937,20
3255,20
3319,20
7575,20
7772,20
9007,20
9012,20
1245,19
1561,19
2176,19
2787,19
3905,19
4392,19
4394,19
6302,19
6530,19
7350,19
7486,19
8136,19
8424,19
9301,19
9586,19
64,18
146,18
1146,18
1155,18
1472,18
3484,18
4602,18
4785,18
5474,18
6404,18
6601,18
7711,18
9946,18
438,17
569,17
711,17
1362,17
1456,17
1783,17
2068,17
2142,17
2308,17
2380,17
5546,17
5694,17
5810,17
6018,17
6505,17
6889,17
8197,17
885,16
1198,16
1323,16
1392,16
2670,16
3308,16
3439,16
3690,16
4555,16
5472,16
5513,16
5913,16
7377,16
7670,16
8063,16
8076,16
8159,16
8500,16
8995,16
9036,16
9265,16
38,15
118,15
723,15
997,15
1039,15
2030,15
2642,15
2649,15
2865,15
3467,15
3706,15
3815,15
4426,15
5507,15
5855,15
6068,15
6338,15
6427,15
6983,15
8426,15
8577,15
8718,15
8732,15
8828,15
9869,15
99,14
608,14
944,14
1211,14
1275,14
2501,14
2513,14
3086,14
4116,14
4151,14
4196,14
4282,14
4459,14
4892,14
4903,14
5341,14
5408,14
5523,14
5597,14
5733,14
6056,14
6489,14
6725,14
7149,14
7231,14
7410,14
7470,14
8029,14
8172,14
8360,14
9024,14
9641,14
9709,14
9828,14
527,13
1349,13
1917,13
2690,13
3315,13
3900,13
4786,13
4864,13
5208,13
5747,13
6099,13
6106,13
6316,13
6384,13
6854,13
7082,13
7158,13
7558,13
8359,13
9356,13
72,12
633,12
1621,12
1820,12
1839,12
2639,12
3146,12
3448,12
3998,12
4211,12
4303,12
4559,12
5201,12
5549,12
5820,12
6222,12
6716,12
6776,12
7135,12
8005,12
8048,12
9606,12
9716,12
9867,12
9948,12
120,11
265,11
753,11
1174,11
1756,11
1897,11
2594,11
2768,11
3020,11
3079,11
3276,11
3373,11
4359,11
4425,11
5144,11
5982,11
6077,11
6770,11
6903,11
7531,11
7658,11
7696,11
8265,11
8826,11
9661,11
875,10
1121,10
1774,10
2966,10
3163,10
3224,10
3406,10
3586,10
4794,10
5617,10
5684,10
7019,10
7432,10
7451,10
8667,10
8754,10
9429,10
9608,10
9844,10
1353,9
2326,9
3054,9
3607,9
4210,9
7421,9
8639,9
9116,9
628,8
2711,8
3151,8
3577,8
5173,8
5469,8
6356,8
6764,8
6973,8
7501,8
8276,8
8482,8
9667,8
467,7
740,7
914,7
1611,7
1821,7
2093,7
2140,7
2160,7
2494,7
2862,7
3144,7
3196,7
3213,7
3588,7
3909,7
4698,7
5175,7
5188,7
6557,7
7945,7
8460,7
9070,7
9077,7
9390,7
9432,7
55,6
327,6
351,6
517,6
732,6
782,6
994,6
1177,6
1279,6
1434,6
1786,6
1893,6
2051,6
2295,6
2445,6
2592,6
2828,6
3367,6
3580,6
4085,6
4232,6
4512,6
4885,6
5272,6
5848,6
6118,6
6304,6
6347,6
6554,6
6595,6
6630,6
6845,6
6868,6
7165,6
7284,6
7426,6
7561,6
8322,6
8545,6
9177,6
9186,6
9244,6
9347,6
460,5
476,5
515,5
618,5
933,5
982,5
1069,5
1364,5
1420,5
1703,5
2040,5
2055,5
2202,5
2225,5
2438,5
2679,5
2833,5
2872,5
2882,5
3070,5
3075,5
3291,5
3350,5
3372,5
3663,5
3675,5
3872,5
3935,5
4003,5
4119,5
4233,5
4427,5
4463,5
4473,5
4589,5
4746,5
4788,5
4812,5
4827,5
4991,5
5159,5
5218,5
5234,5
5506,5
5767,5
5870,5
5991,5
6020,5
6214,5
6247,5
6248,5
6294,5
6665,5
6783,5
6814,5
7190,5
7305,5
7320,5
7389,5
7445,5
7526,5
7623,5
7768,5
7932,5
8067,5
8189,5
8348,5
8526,5
8628,5
8750,5
8755,5
8804,5
9069,5
9093,5
9269,5
9326,5
9376,5
9431,5
9490,5
9643,5
9647,5
9697,5
9720,5
9899,5
9919,5
47,4
83,4
95,4
133,4
178,4
181,4
192,4
202,4
213,4
220,4
267,4
277,4
288,4
359,4
465,4
535,4
562,4
573,4
587,4
640,4
660,4
703,4
736,4
748,4
777,4
865,4
871,4
936,4
954,4
1019,4
1071,4
1123,4
1126,4
1144,4
1147,4
1163,4
1203,4
1221,4
1222,4
1260,4
1311,4
1391,4
1490,4
1513,4
1514,4
1771,4
2005,4
2006,4
2052,4
2111,4
2133,4
2141,4
2194,4
2248,4
2264,4
2279,4
2323,4
2352,4
2371,4
2392,4
2517,4
2530,4
2542,4
2554,4
2626,4
2705,4
2879,4
2905,4
2998,4
3007,4
3028,4
3057,4
3072,4
3186,4
3357,4
3389,4
3393,4
3415,4
3451,4
3463,4
3574,4
3576,4
3597,4
3661,4
3714,4
3831,4
3908,4
3999,4
4023,4
4045,4
4099,4
4120,4
4157,4
4283,4
4384,4
4409,4
4415,4
4428,4
4520,4
4567,4
4616,4
4678,4
4701,4
4738,4
4745,4
4806,4
4829,4
4850,4
4911,4
5044,4
5049,4
5206,4
5207,4
5257,4
5415,4
5416,4
5437,4
5476,4
5480,4
5566,4
5720,4
5743,4
5990,4
6023,4
6048,4
6121,4
6197,4
6207,4
6274,4
6362,4
6434,4
6477,4
6493,4
6494,4
6612,4
6715,4
6792,4
6793,4
6816,4
6902,4
6906,4
6914,4
7031,4
7079,4
7210,4
7217,4
7267,4
7285,4
7289,4
7298,4
7319,4
7338,4
7499,4
7578,4
7616,4
7643,4
7651,4
7664,4
7681,4
7699,4
7739,4
7835,4
7860,4
7974,4
7993,4
8075,4
8132,4
8202,4
8310,4
8350,4
8434,4
8483,4
8512,4
8543,4
8567,4
8637,4
8714,4
8741,4
8817,4
8857,4
8974,4
9011,4
9037,4
9111,4
9158,4
9171,4
9179,4
9230,4
9234,4
9249,4
9259,4
9299,4
9339,4
9382,4
9396,4
9448,4
9467,4
9500,4
9520,4
9562,4
9571,4
9730,4
9734,4
9766,4
9772,4
9875,4
9898,4
9955,4
42,3
56,3
77,3
129,3
134,3
143,3
153,3
173,3
189,3
219,3
229,3
255,3
326,3
329,3
339,3
340,3
382,3
396,3
409,3
458,3
471,3
504,3
543,3
550,3
574,3
627,3
639,3
647,3
658,3
683,3
685,3
741,3
793,3
800,3
831,3
833,3
842,3
848,3
946,3
950,3
970,3
987,3
990,3
1024,3
1032,3
1034,3
1052,3
1075,3
1079,3
1118,3
1156,3
1160,3
1183,3
1187,3
1199,3
1213,3
1220,3
1246,3
1258,3
1264,3
1276,3
1288,3
1318,3
1357,3
1371,3
1393,3
1427,3
1468,3
1476,3
1480,3
1499,3
1523,3
1539,3
1559,3
1576,3
1588,3
1596,3
1653,3
1656,3
1682,3
1704,3
1823,3
1830,3
1831,3
1862,3
1896,3
1898,3
1902,3
1903,3
1909,3
1920,3
1932,3
1952,3
1968,3
1982,3
2072,3
2123,3
2165,3
2175,3
2192,3
2196,3
2212,3
2286,3
2288,3
2303,3
2336,3
2362,3
2389,3
2426,3
2437,3
2465,3
2484,3
2549,3
2557,3
2565,3
2608,3
2658,3
2664,3
2697,3
2720,3
2729,3
2734,3
2736,3
2801,3
2830,3
2836,3
2867,3
2888,3
2906,3
2910,3
2914,3
2931,3
3010,3
3055,3
3058,3
3088,3
3141,3
3161,3
3192,3
3201,3
3211,3
3229,3
3238,3
3249,3
3296,3
3335,3
3363,3
3403,3
3416,3
3426,3
3453,3
3486,3
3593,3
3623,3
3629,3
3645,3
3667,3
3701,3
3720,3
3729,3
3764,3
3773,3
3814,3
3829,3
3867,3
3870,3
3934,3
3941,3
3951,3
3968,3
4007,3
4009,3
4051,3
4062,3
4118,3
4148,3
4156,3
4163,3
4206,3
4217,3
4245,3
4270,3
4288,3
4295,3
4307,3
4321,3
4357,3
4398,3
4423,3
4493,3
4497,3
4521,3
4554,3
4557,3
4578,3
4624,3
4660,3
4669,3
4700,3
4721,3
4726,3
4731,3
4837,3
4869,3
5015,3
5035,3
5036,3
5068,3
5080,3
5162,3
5166,3
5186,3
5202,3
5238,3
5253,3
5285,3
5288,3
5291,3
5298,3
5313,3
5326,3
5345,3
5350,3
5359,3
5376,3
5389,3
5423,3
5435,3
5448,3
5461,3
5479,3
5481,3
5504,3
5524,3
5543,3
5544,3
5563,3
5564,3
5589,3
5593,3
5626,3
5634,3
5639,3
5741,3
5752,3
5768,3
5841,3
5857,3
5862,3
5876,3
5877,3
5882,3
5888,3
5912,3
5946,3
5954,3
5977,3
6010,3
6015,3
6028,3
6040,3
6041,3
6066,3
6081,3
6082,3
6084,3
6111,3
6122,3
6144,3
6145,3
6167,3
6173,3
6218,3
6223,3
6224,3
6270,3
6292,3
6305,3
6319,3
6331,3
6345,3
6375,3
6376,3
6448,3
6451,3
6486,3
6517,3
6545,3
6572,3
6585,3
6697,3
6698,3
6699,3
6751,3
6765,3
6790,3
6800,3
6818,3
6822,3
6857,3
6860,3
6861,3
6876,3
6884,3
6899,3
7012,3
7024,3
7035,3
7049,3
7091,3
7131,3
7191,3
7196,3
7206,3
7248,3
7250,3
7283,3
7290,3
7314,3
7323,3
7424,3
7425,3
7469,3
7487,3
7496,3
7514,3
7537,3
7557,3
7571,3
7590,3
7598,3
7606,3
7614,3
7632,3
7671,3
7673,3
7676,3
7679,3
7692,3
7758,3
7776,3
7777,3
7790,3
7804,3
7810,3
7845,3
7851,3
7880,3
7893,3
7933,3
7935,3
7969,3
8020,3
8050,3
8061,3
8071,3
8101,3
8105,3
8128,3
8133,3
8139,3
8148,3
8171,3
8194,3
8195,3
8207,3
8221,3
8332,3
8378,3
8387,3
8390,3
8412,3
8433,3
8436,3
8480,3
8491,3
8557,3
8561,3
8581,3
8602,3
8608,3
8616,3
8664,3
8733,3
8778,3
8788,3
8809,3
8830,3
8849,3
8851,3
8890,3
8915,3
8916,3
8949,3
8970,3
8983,3
9006,3
9008,3
9043,3
9046,3
9060,3
9097,3
9101,3
9148,3
9202,3
9279,3
9286,3
9288,3
9304,3
9348,3
9361,3
9400,3
9452,3
9468,3
9474,3
9504,3
9564,3
9565,3
9583,3
9584,3
9627,3
9657,3
9666,3
9714,3
9722,3
9759,3
9792,3
9798,3
9824,3
9829,3
9833,3
9836,3
9883,3
9912,3
9932,3
9938,3
9940,3
9960,3
7,2
18,2
20,2
21,2
26,2
30,2
40,2
44,2
71,2
97,2
107,2
108,2
124,2
141,2
154,2
155,2
179,2
193,2
198,2
216,2
217,2
232,2
249,2
254,2
268,2
280,2
281,2
294,2
316,2
322,2
330,2
332,2
333,2
343,2
355,2
370,2
381,2
384,2
401,2
410,2
411,2
424,2
437,2
439,2
445,2
446,2
449,2
452,2
463,2
489,2
502,2
508,2
523,2
531,2
536,2
542,2
544,2
547,2
558,2
561,2
598,2
604,2
612,2
625,2
631,2
632,2
648,2
662,2
681,2
689,2
695,2
708,2
718,2
730,2
734,2
751,2
770,2
780,2
786,2
797,2
805,2
820,2
849,2
860,2
870,2
902,2
906,2
908,2
922,2
942,2
948,2
951,2
959,2
961,2
978,2
979,2
980,2
983,2
1001,2
1017,2
1025,2
1033,2
1038,2
1051,2
1053,2
1065,2
1066,2
1067,2
1101,2
1124,2
1128,2
1130,2
1131,2
1142,2
1157,2
1159,2
1171,2
1228,2
1236,2
1240,2
1277,2
1287,2
1289,2
1291,2
1305,2
1312,2
1314,2
1315,2
1322,2
1347,2
1386,2
1389,2
1395,2
1404,2
1410,2
1429,2
1441,2
1453,2
1459,2
1471,2
1475,2
1488,2
1494,2
1526,2
1531,2
1532,2
1536,2
1538,2
1541,2
1547,2
1556,2
1563,2
1567,2
1581,2
1590,2
1602,2
1610,2
1626,2
1636,2
1637,2
1644,2
1664,2
1665,2
1674,2
1679,2
1680,2
1687,2
1688,2
1706,2
1721,2
1747,2
1752,2
1754,2
1781,2
1794,2
1798,2
1801,2
1804,2
1813,2
1815,2
1822,2
1832,2
1835,2
1859,2
1870,2
1887,2
1891,2
1905,2
1906,2
1934,2
1942,2
1970,2
1983,2
1988,2
1996,2
2010,2
2014,2
2017,2
2025,2
2026,2
2034,2
2058,2
2060,2
2061,2
2063,2
2071,2
2073,2
2097,2
2099,2
2127,2
2129,2
2136,2
2159,2
2166,2
2181,2
2188,2
2189,2
2195,2
2239,2
2245,2
2261,2
2274,2
2289,2
2290,2
2307,2
2321,2
2324,2
2350,2
2351,2
2378,2
2386,2
2394,2
2403,2
2405,2
2411,2
2416,2
2434,2
2436,2
2441,2
2457,2
2464,2
2474,2
2499,2
2500,2
2510,2
2514,2
2520,2
2524,2
2538,2
2539,2
2548,2
2580,2
2585,2
2588,2
2612,2
2614,2
2632,2
2635,2
2640,2
2646,2
2651,2
2652,2
2663,2
2672,2
2689,2
2698,2
2710,2
2726,2
2728,2
2742,2
2759,2
2777,2
2791,2
2800,2
2819,2
2821,2
2845,2
2853,2
2854,2
2873,2
2902,2
2922,2
2925,2
2953,2
2954,2
2957,2
2980,2
2988,2
2989,2
2991,2
2995,2
2996,2
3016,2
3017,2
3021,2
3029,2
3048,2
3056,2
3078,2
3080,2
3095,2
3097,2
3104,2
3108,2
3120,2
3124,2
3128,2
3134,2
3135,2
3150,2
3168,2
3172,2
3173,2
3182,2
3202,2
3207,2
3209,2
3219,2
3221,2
3228,2
3244,2
3247,2
3252,2
3257,2
3284,2
3288,2
3294,2
3297,2
3303,2
3309,2
3313,2
3318,2
3323,2
3329,2
3330,2
3332,2
3346,2
3381,2
3402,2
3404,2
3408,2
3429,2
3432,2
3434,2
3440,2
3460,2
3461,2
3466,2
3472,2
3479,2
3487,2
3506,2
3511,2
3514,2
3529,2
3530,2
3542,2
3554,2
3558,2
3566,2
3595,2
3615,2
3620,2
3626,2
3627,2
3628,2
3634,2
3640,2
3650,2
3666,2
3683,2
3702,2
3713,2
3721,2
3731,2
3733,2
3754,2
3757,2
3759,2
3768,2
3772,2
3783,2
3788,2
3797,2
3798,2
3802,2
3806,2
3807,2
3816,2
3843,2
3851,2
3884,2
3886,2
3893,2
3896,2
3933,2
3938,2
3959,2
3962,2
3971,2
3986,2
3993,2
4013,2
4039,2
4053,2
4074,2
4081,2
4086,2
4093,2
4101,2
4111,2
4113,2
4121,2
4124,2
4131,2
4143,2
4152,2
4173,2
4180,2
4191,2
4195,2
4215,2
4219,2
4243,2
4246,2
4247,2
4264,2
4297,2
4306,2
4314,2
4316,2
4317,2
4319,2
4320,2
4327,2
4360,2
4363,2
4389,2
4401,2
4418,2
4429,2
4435,2
4436,2
4445,2
4468,2
4504,2
4517,2
4537,2
4543,2
4544,2
4552,2
4562,2
4563,2
4572,2
4576,2
4588,2
4594,2
4599,2
4609,2
4612,2
4622,2
4623,2
4645,2
4647,2
4663,2
4665,2
4674,2
4687,2
4692,2
4693,2
4694,2
4699,2
4702,2
4709,2
4713,2
4723,2
4753,2
4756,2
4795,2
4797,2
4808,2
4816,2
4819,2
4825,2
4834,2
4841,2
4842,2
4853,2
4888,2
4912,2
4919,2
4944,2
4948,2
4953,2
4954,2
4958,2
4988,2
5001,2
5004,2
5017,2
5022,2
5023,2
5034,2
5062,2
5074,2
5078,2
5103,2
5107,2
5134,2
5140,2
5161,2
5167,2
5172,2
5176,2
5178,2
5195,2
5196,2
5210,2
5223,2
5228,2
5233,2
5242,2
5255,2
5271,2
5274,2
5286,2
5292,2
5294,2
5296,2
5300,2
5314,2
5319,2
5347,2
5348,2
5351,2
5360,2
5361,2
5370,2
5371,2
5382,2
5387,2
5396,2
5407,2
5409,2
5412,2
5417,2
5440,2
5449,2
5464,2
5466,2
5510,2
5514,2
5518,2
5525,2
5557,2
5569,2
5573,2
5580,2
5591,2
5599,2
5608,2
5632,2
5645,2
5646,2
5653,2
5664,2
5678,2
5686,2
5687,2
5695,2
5704,2
5711,2
5718,2
5724,2
5734,2
5736,2
5745,2
5755,2
5758,2
5761,2
5776,2
5779,2
5780,2
5782,2
5794,2
5798,2
5816,2
5819,2
5825,2
5831,2
5838,2
5850,2
5860,2
5879,2
5884,2
5889,2
5909,2
5917,2
5918,2
5921,2
5938,2
5948,2
5959,2
5964,2
5971,2
5972,2
5986,2
5993,2
5999,2
6000,2
6003,2
6005,2
6008,2
6016,2
6032,2
6042,2
6063,2
6091,2
6105,2
6107,2
6113,2
6115,2
6124,2
6128,2
6131,2
6141,2
6159,2
6163,2
6180,2
6183,2
6186,2
6217,2
6249,2
6257,2
6258,2
6263,2
6268,2
6277,2
6282,2
6291,2
6297,2
6303,2
6307,2
6318,2
6321,2
6328,2
6365,2
6366,2
6399,2
6432,2
6459,2
6462,2
6484,2
6500,2
6506,2
6511,2
6514,2
6523,2
6540,2
6565,2
6597,2
6607,2
6618,2
6629,2
6638,2
6639,2
6642,2
6648,2
6658,2
6659,2
6660,2
6672,2
6683,2
6687,2
6688,2
6704,2
6717,2
6743,2
6744,2
6761,2
6784,2
6794,2
6796,2
6804,2
6817,2
6835,2
6836,2
6837,2
6849,2
6855,2
6870,2
6874,2
6882,2
6904,2
6913,2
6915,2
6919,2
6923,2
6926,2
6952,2
6953,2
6959,2
6961,2
6962,2
6963,2
6979,2
7020,2
7025,2
7048,2
7050,2
7061,2
7066,2
7067,2
7068,2
7083,2
7094,2
7108,2
7111,2
7114,2
7117,2
7128,2
7129,2
7134,2
7138,2
7140,2
7151,2
7152,2
7164,2
7167,2
7198,2
7200,2
7201,2
7205,2
7209,2
7211,2
7212,2
7213,2
7226,2
7240,2
7252,2
7259,2
7262,2
7288,2
7301,2
7303,2
7309,2
7324,2
7325,2
7373,2
7387,2
7388,2
7390,2
7394,2
7398,2
7408,2
7423,2
7428,2
7431,2
7441,2
7442,2
7446,2
7455,2
7463,2
7477,2
7479,2
7482,2
7488,2
7489,2
7495,2
7503,2
7504,2
7507,2
7508,2
7523,2
7536,2
7544,2
7552,2
7562,2
7568,2
7570,2
7574,2
7579,2
7588,2
7594,2
7602,2
7618,2
7638,2
7645,2
7648,2
7660,2
7690,2
7706,2
7714,2
7715,2
7718,2
7734,2
7735,2
7747,2
7773,2
7775,2
7795,2
7808,2
7817,2
7820,2
7828,2
7854,2
7881,2
7899,2
7900,2
7902,2
7921,2
7943,2
7951,2
7962,2
7970,2
7971,2
7978,2
7990,2
8009,2
8025,2
8034,2
8047,2
8079,2
8082,2
8095,2
8108,2
8111,2
8114,2
8115,2
8120,2
8121,2
8155,2
8158,2
8161,2
8163,2
8182,2
8186,2
8192,2
8193,2
8228,2
8229,2
8233,2
8243,2
8244,2
8249,2
8259,2
8263,2
8275,2
8287,2
8299,2
8307,2
8330,2
8333,2
8362,2
8375,2
8380,2
8383,2
8384,2
8385,2
8391,2
8403,2
8414,2
8429,2
8430,2
8440,2
8444,2
8478,2
8486,2
8495,2
8499,2
8508,2
8511,2
8514,2
8520,2
8532,2
8535,2
8549,2
8555,2
8559,2
8565,2
8568,2
8574,2
8583,2
8591,2
8605,2
8618,2
8645,2
8649,2
8668,2
8689,2
8695,2
8703,2
8764,2
8772,2
8785,2
8792,2
8798,2
8827,2
8840,2
8852,2
8871,2
8888,2
8892,2
8894,2
8902,2
8909,2
8933,2
8954,2
8961,2
8965,2
8966,2
8971,2
8972,2
8978,2
8994,2
8997,2
9018,2
9019,2
9029,2
9030,2
9064,2
9065,2
9094,2
9098,2
9130,2
9143,2
9162,2
9165,2
9180,2
9184,2
9187,2
9190,2
9193,2
9197,2
9199,2
9203,2
9204,2
9207,2
9212,2
9215,2
9218,2
9221,2
9226,2
9229,2
9233,2
9237,2
9245,2
9253,2
9261,2
9268,2
9272,2
9294,2
9306,2
9313,2
9314,2
9315,2
9319,2
9327,2
9328,2
9334,2
9354,2
9366,2
9371,2
9378,2
9381,2
9392,2
9398,2
9402,2
9415,2
9421,2
9444,2
9476,2
9489,2
9493,2
9498,2
9514,2
9515,2
9516,2
9530,2
9532,2
9543,2
9546,2
9554,2
9568,2
9573,2
9582,2
9620,2
9626,2
9631,2
9634,2
9653,2
9658,2
9675,2
9677,2
9711,2
9721,2
9728,2
9731,2
9750,2
9753,2
9764,2
9765,2
9769,2
9802,2
9808,2
9810,2
9815,2
9820,2
9821,2
9832,2
9849,2
9855,2
9856,2
9863,2
9866,2
9873,2
9881,2
9884,2
9920,2
9921,2
9944,2
9957,2
9972,2
9986,2
9989,2
9995,2
9998,2
0,1
6,1
12,1
16,1
17,1
23,1
24,1
27,1
29,1
31,1
36,1
39,1
41,1
45,1
49,1
54,1
62,1
63,1
65,1
66,1
70,1
73,1
75,1
85,1
93,1
98,1
101,1
102,1
117,1
127,1
128,1
130,1
131,1
135,1
147,1
151,1
164,1
165,1
168,1
170,1
172,1
174,1
191,1
195,1
200,1
201,1
205,1
208,1
221,1
244,1
245,1
247,1
259,1
260,1
261,1
264,1
271,1
276,1
278,1
285,1
286,1
289,1
292,1
302,1
304,1
305,1
311,1
312,1
314,1
317,1
321,1
324,1
325,1
331,1
335,1
336,1
341,1
347,1
350,1
352,1
360,1
361,1
363,1
365,1
366,1
369,1
375,1
379,1
383,1
388,1
391,1
392,1
393,1
395,1
404,1
405,1
407,1
408,1
413,1
414,1
419,1
421,1
422,1
426,1
447,1
461,1
462,1
480,1
484,1
490,1
505,1
510,1
511,1
513,1
514,1
518,1
529,1
538,1
539,1
549,1
551,1
553,1
555,1
556,1
559,1
564,1
565,1
572,1
580,1
592,1
600,1
605,1
613,1
615,1
619,1
621,1
626,1
636,1
637,1
651,1
652,1
654,1
655,1
661,1
665,1
669,1
670,1
674,1
680,1
690,1
691,1
692,1
693,1
699,1
700,1
706,1
707,1
719,1
724,1
725,1
727,1
728,1
742,1
746,1
752,1
756,1
760,1
763,1
766,1
769,1
773,1
775,1
779,1
789,1
791,1
798,1
804,1
807,1
810,1
811,1
812,1
813,1
816,1
818,1
821,1
825,1
826,1
829,1
830,1
843,1
852,1
854,1
857,1
864,1
867,1
879,1
887,1
888,1
889,1
891,1
892,1
893,1
900,1
913,1
918,1
920,1
924,1
927,1
929,1
930,1
932,1
935,1
939,1
952,1
953,1
960,1
962,1
964,1
971,1
976,1
984,1
992,1
998,1
1000,1
1003,1
1005,1
1008,1
1009,1
1012,1
1015,1
1018,1
1020,1
1037,1
1041,1
1046,1
1050,1
1078,1
1080,1
1085,1
1103,1
1104,1
1108,1
1112,1
1115,1
1116,1
1120,1
1129,1
1132,1
1134,1
1140,1
1143,1
1148,1
1151,1
1152,1
1153,1
1162,1
1167,1
1170,1
1172,1
1179,1
1180,1
1184,1
1188,1
1189,1
1190,1
1191,1
1192,1
1193,1
1195,1
1196,1
1197,1
1200,1
1202,1
1206,1
1207,1
1208,1
1212,1
1215,1
1216,1
1218,1
1232,1
1242,1
1253,1
1257,1
1269,1
1270,1
1272,1
1278,1
1284,1
1286,1
1290,1
1294,1
1304,1
1306,1
1307,1
