node,score
3522,39
5406,39
5413,39
6250,39
6793,39
9258,39
9559,39
1685,38
1821,38
2542,38
2570,38
2835,38
2843,38
2865,38
3823,38
4192,38
4915,38
6068,38
9302,38
9495,38
194,37
547,37
919,37
2853,37
3144,37
4293,37
4841,37
6247,37
6776,37
7670,37
9024,37
9173,37
1088,36
1376,36
2010,36
2986,36
3758,36
4384,36
4568,36
5123,36
7282,36
7704,36
2055,35
2626,35
2953,35
3285,35
5580,35
6076,35
6187,35
7537,35
8265,35
9177,35
9234,35
9376,35
895,34
1020,34
1391,34
2396,34
2929,34
5541,34
5587,34
6172,34
6319,34
6902,34
6973,34
7487,34
8366,34
8475,34
8828,34
861,33
1095,33
1686,33
1710,33
1854,33
2307,33
2326,33
2476,33
3079,33
3157,33
6044,33
6612,33
7659,33
8694,33
8726,33
9666,33
129,32
833,32
1239,32
1375,32
3062,32
3579,32
4478,32
4798,32
5202,32
5845,32
6163,32
7399,32
7596,32
7791,32
8633,32
8833,32
9097,32
9194,32
9631,32
9708,32
9897,32
449,31
522,31
686,31
983,31
1144,31
1191,31
1478,31
2549,31
2778,31
3530,31
3774,31
4583,31
5206,31
5507,31
5662,31
6714,31
6867,31
7530,31
7714,31
7721,31
7762,31
7859,31
7900,31
8560,31
8943,31
9242,31
205,30
337,30
819,30
1258,30
1663,30
1822,30
2134,30
2234,30
2631,30
2714,30
2915,30
3394,30
3466,30
3713,30
4145,30
5039,30
5522,30
6047,30
6710,30
6719,30
6753,30
6804,30
7291,30
7300,30
7860,30
7885,30
7892,30
8065,30
8186,30
8239,30
8380,30
8584,30
8672,30
9060,30
9166,30
9421,30
9964,30
8,29
101,29
106,29
172,29
413,29
752,29
821,29
839,29
924,29
1160,29
1166,29
1395,29
1494,29
1615,29
1616,29
1692,29
1764,29
2292,29
2348,29
2385,29
2394,29
2398,29
2605,29
2906,29
3012,29
3161,29
3268,29
3373,29
3391,29
3439,29
3464,29
3470,29
3472,29
3745,29
3984,29
4108,29
4111,29
4430,29
4433,29
4811,29
5089,29
5365,29
5453,29
5692,29
5693,29
5722,29
5789,29
5900,29
5920,29
5973,29
5988,29
6254,29
6367,29
6488,29
6502,29
6879,29
7205,29
7292,29
7336,29
7570,29
7781,29
7782,29
7840,29
8443,29
8527,29
9139,29
9255,29
9584,29
9815,29
9868,29
9876,29
576,28
689,28
774,28
802,28
1301,28
1435,28
1581,28
2068,28
2213,28
2384,28
2741,28
2780,28
2788,28
3147,28
3195,28
3280,28
3523,28
3764,28
3885,28
4953,28
5153,28
5335,28
5488,28
5499,28
5718,28
5720,28
5737,28
5787,28
6085,28
6409,28
6810,28
6909,28
7784,28
7827,28
8029,28
8213,28
8251,28
8435,28
8436,28
8544,28
8611,28
8615,28
8628,28
8681,28
8976,28
9006,28
9240,28
9290,28
9317,28
9368,28
9412,28
9733,28
9765,28
9826,28
9846,28
9859,28
248,27
294,27
385,27
417,27
832,27
887,27
888,27
998,27
1000,27
1064,27
1081,27
1084,27
1146,27
1167,27
1184,27
1215,27
1285,27
1650,27
1659,27
1768,27
2048,27
2361,27
2399,27
2595,27
2609,27
2763,27
2779,27
2782,27
2789,27
2806,27
2844,27
2863,27
2875,27
2951,27
2954,27
2955,27
2974,27
3003,27
3223,27
3225,27
3226,27
3635,27
3638,27
3706,27
3791,27
3972,27
4213,27
4400,27
4514,27
4766,27
5152,27
5205,27
5320,27
5548,27
5736,27
5774,27
6088,27
6394,27
6504,27
6624,27
6802,27
6812,27
6843,27
7013,27
7052,27
7084,27
7180,27
7304,27
7390,27
7594,27
8027,27
8269,27
8300,27
8582,27
8617,27
8801,27
8854,27
8859,27
9091,27
9583,27
9768,27
9838,27
9841,27
9893,27
9949,27
9959,27
43,26
182,26
211,26
386,26
498,26
500,26
506,26
837,26
838,26
999,26
1061,26
1062,26
1082,26
1155,26
1394,26
1446,26
1599,26
1617,26
1619,26
1633,26
1754,26
1803,26
1837,26
2231,26
2341,26
2355,26
2400,26
2419,26
2690,26
2691,26
2699,26
2762,26
2781,26
2838,26
2841,26
2946,26
2949,26
3145,26
3162,26
3214,26
3364,26
3473,26
3501,26
3532,26
3533,26
3534,26
3559,26
3787,26
3819,26
4110,26
4114,26
4211,26
4212,26
4214,26
4245,26
4325,26
4372,26
4391,26
4970,26
5154,26
5160,26
5242,26
5332,26
5343,26
5652,26
5694,26
5987,26
6087,26
6228,26
6369,26
6371,26
6495,26
6505,26
6646,26
6678,26
6796,26
7104,26
7106,26
7107,26
7337,26
7407,26
7549,26
7701,26
7716,26
7853,26
7920,26
7991,26
8214,26
8215,26
8242,26
8324,26
8437,26
8559,26
8634,26
8635,26
8750,26
9058,26
9291,26
9393,26
9496,26
9517,26
9540,26
9585,26
9591,26
9632,26
9719,26
9825,26
9827,26
9840,26
9847,26
9947,26
9950,26
9951,26
9952,26
204,25
595,25
871,25
1073,25
1345,25
1447,25
1975,25
2255,25
3198,25
3563,25
3591,25
3684,25
4119,25
4332,25
5051,25
5291,25
5582,25
5701,25
5766,25
6321,25
6509,25
6535,25
6891,25
7072,25
7560,25
7624,25
7804,25
8267,25
8397,25
9547,25
9758,25
9879,25
127,24
180,24
581,24
671,24
698,24
1646,24
2506,24
2817,24
2858,24
2866,24
3142,24
4123,24
4135,24
4403,24
4861,24
5084,24
5111,24
5791,24
6099,24
6151,24
6216,24
6240,24
6459,24
6466,24
6507,24
6779,24
6931,24
7619,24
9266,24
171,23
191,23
1591,23
1712,23
1856,23
2414,23
3020,23
3858,23
4838,23
5733,23
5758,23
5834,23
6002,23
6449,23
6470,23
7188,23
7684,23
8657,23
8791,23
8848,23
9261,23
9313,23
9741,23
9899,23
314,22
729,22
853,22
1436,22
1783,22
2211,22
2297,22
2411,22
2625,22
2799,22
3379,22
4555,22
4776,22
5318,22
5353,22
5513,22
6477,22
6609,22
7466,22
7498,22
8473,22
9406,22
9965,22
658,21
945,21
1299,21
1417,21
2176,21
3075,21
3218,21
3430,21
3488,21
3967,21
5936,21
6005,21
7575,21
8234,21
8500,21
8741,21
8781,21
9032,21
133,20
1187,20
1561,20
1570,20
1937,20
2210,20
3083,20
3114,20
3484,20
3728,20
3806,20
4459,20
4827,20
5272,20
6607,20
6629,20
7178,20
7328,20
7486,20
7894,20
8925,20
9361,20
562,19
1439,19
1825,19
2080,19
2650,19
4545,19
5437,19
5523,19
6669,19
8710,19
9503,19
9608,19
637,18
1637,18
1951,18
2471,18
3308,18
4036,18
4062,18
4180,18
4275,18
4427,18
7027,18
7313,18
7717,18
7865,18
8136,18
8320,18
8565,18
8674,18
8839,18
8897,18
9151,18
9311,18
9326,18
64,17
293,17
488,17
711,17
1230,17
1939,17
2093,17
2142,17
2380,17
3045,17
3151,17
3323,17
3759,17
3773,17
3993,17
4653,17
4698,17
4808,17
4866,17
5458,17
5474,17
5546,17
6066,17
6338,17
6442,17
6530,17
7115,17
7566,17
8085,17
8999,17
9248,17
9265,17
9878,17
9980,17
569,16
628,16
676,16
753,16
1198,16
1276,16
1554,16
1752,16
1797,16
1902,16
2132,16
2188,16
2253,16
2670,16
2684,16
3076,16
3111,16
3182,16
3353,16
3614,16
3906,16
3998,16
4559,16
4651,16
4925,16
5102,16
5323,16
5669,16
5862,16
6102,16
6356,16
6760,16
7083,16
7377,16
7470,16
7661,16
7727,16
8063,16
8577,16
8678,16
9198,16
9411,16
9477,16
9622,16
9781,16
72,15
145,15
250,15
327,15
575,15
585,15
602,15
732,15
928,15
944,15
1034,15
1043,15
1311,15
1351,15
1728,15
1959,15
2030,15
2122,15
2250,15
2501,15
2642,15
3018,15
3233,15
3416,15
3744,15
3989,15
4011,15
4426,15
4579,15
4786,15
4812,15
4832,15
4892,15
5088,15
5214,15
5219,15
5243,15
5370,15
6078,15
6318,15
6384,15
6427,15
6585,15
6593,15
6616,15
6881,15
7294,15
7574,15
8100,15
8172,15
8227,15
8383,15
8460,15
8639,15
8718,15
8820,15
8830,15
9270,15
9639,15
9693,15
9796,15
9919,15
9955,15
39,14
79,14
296,14
467,14
485,14
517,14
525,14
684,14
738,14
1067,14
1211,14
1263,14
1456,14
1980,14
2317,14
2752,14
2925,14
3213,14
3287,14
3707,14
4303,14
4781,14
5081,14
5105,14
5173,14
5464,14
5698,14
5747,14
5846,14
6245,14
6615,14
6731,14
6782,14
6820,14
7478,14
7539,14
7982,14
8295,14
8429,14
8564,14
8667,14
8756,14
8898,14
9002,14
9120,14
9196,14
9197,14
9457,14
9641,14
9805,14
352,13
476,13
527,13
636,13
846,13
851,13
1207,13
1349,13
1476,13
1861,13
1973,13
1994,13
2078,13
2120,13
2121,13
2368,13
2526,13
2639,13
2660,13
2744,13
2760,13
2956,13
2982,13
3086,13
3325,13
3444,13
3651,13
3790,13
3945,13
4157,13
4170,13
4614,13
4888,13
5029,13
5182,13
5234,13
5647,13
6106,13
6248,13
6421,13
6433,13
6566,13
6595,13
6695,13
7092,13
7158,13
7451,13
7696,13
7954,13
8123,13
8204,13
8349,13
8433,13
8576,13
9356,13
9544,13
9685,13
9875,13
241,12
295,12
816,12
1235,12
1434,12
1454,12
1621,12
1786,12
1897,12
1947,12
2862,12
3206,12
3257,12
3350,12
3402,12
3586,12
3816,12
4069,12
4166,12
4414,12
4936,12
5120,12
5201,12
5300,12
5479,12
5617,12
5678,12
5760,12
6211,12
6222,12
6252,12
6326,12
6527,12
6597,12
6906,12
6933,12
7150,12
7231,12
7350,12
7833,12
7886,12
7923,12
8022,12
8446,12
8455,12
8483,12
8540,12
9347,12
9387,12
9634,12
9716,12
9789,12
9994,12
95,11
914,11
1174,11
1379,11
1429,11
2192,11
2290,11
2768,11
3060,11
3088,11
3453,11
3574,11
3900,11
3948,11
4287,11
4563,11
5144,11
5181,11
5188,11
5208,11
5896,11
5906,11
5982,11
6020,11
6331,11
6770,11
6875,11
7086,11
7214,11
8143,11
8233,11
8395,11
8482,11
8512,11
8717,11
8826,11
8959,11
9077,11
9174,11
9331,11
9337,11
9341,11
9499,11
9606,11
9618,11
9715,11
151,10
210,10
540,10
800,10
933,10
1032,10
1065,10
1180,10
1236,10
1788,10
2111,10
2159,10
2160,10
2264,10
2453,10
2888,10
2902,10
3367,10
3527,10
4031,10
4363,10
4473,10
4481,10
4512,10
5137,10
5218,10
5476,10
5609,10
5710,10
5930,10
5991,10
6347,10
6925,10
7126,10
7190,10
7790,10
8032,10
8195,10
8259,10
8579,10
8884,10
9030,10
9156,10
9171,10
9179,10
9244,10
9269,10
9358,10
9390,10
9432,10
9592,10
9647,10
9697,10
9700,10
9844,10
230,9
277,9
340,9
982,9
1060,9
1222,9
1260,9
1310,9
1490,9
1513,9
1611,9
1666,9
1831,9
1893,9
2013,9
2051,9
2202,9
2296,9
2445,9
2494,9
2658,9
2828,9
2833,9
2872,9
2931,9
3057,9
3104,9
3196,9
3297,9
3575,9
3871,9
4099,9
4151,9
4173,9
4178,9
4297,9
4526,9
4567,9
4745,9
4834,9
4885,9
5389,9
5416,9
5466,9
5719,9
5909,9
6304,9
6636,9
6701,9
6837,9
7015,9
7031,9
7117,9
7383,9
7409,9
7501,9
7602,9
7667,9
7700,9
7722,9
7739,9
7835,9
8133,9
8177,9
8194,9
8341,9
8391,9
8720,9
8778,9
8816,9
9070,9
9071,9
9105,9
9111,9
9249,9
9520,9
9613,9
30,8
128,8
223,8
330,8
359,8
409,8
489,8
561,8
640,8
683,8
779,8
820,8
865,8
1024,8
1074,8
1115,8
1128,8
1163,8
1279,8
1305,8
1404,8
1539,8
1596,8
2026,8
2059,8
2072,8
2133,8
2165,8
2279,8
2592,8
2679,8
2882,8
2932,8
3041,8
3070,8
3124,8
3291,8
3363,8
3403,8
3422,8
3479,8
3627,8
3783,8
3842,8
3909,8
3962,8
3978,8
4081,8
4118,8
4232,8
4233,8
4355,8
4415,8
4474,8
4700,8
4788,8
4850,8
4869,8
5068,8
5195,8
5593,8
5639,8
5653,8
5898,8
5921,8
6028,8
6038,8
6048,8
6118,8
6180,8
6323,8
6630,8
6667,8
6751,8
6835,8
6896,8
7269,8
7288,8
7426,8
7488,8
7590,8
7777,8
7832,8
8020,8
8075,8
8083,8
8276,8
8586,8
8637,8
8655,8
8733,8
9046,8
9069,8
9443,8
9643,8
9683,8
9753,8
9856,8
9858,8
9940,8
40,7
47,7
77,7
170,7
213,7
267,7
298,7
316,7
504,7
523,7
524,7
555,7
703,7
740,7
789,7
842,7
908,7
970,7
1106,7
1118,7
1264,7
1322,7
1499,7
1559,7
1723,7
1791,7
1799,7
1827,7
1830,7
2006,7
2141,7
2194,7
2239,7
2289,7
2512,7
2613,7
2614,7
2710,7
2728,7
2966,7
3172,7
3229,7
3324,7
3346,7
3389,7
3426,7
3588,7
3597,7
3607,7
3908,7
3933,7
3935,7
4007,7
4085,7
4156,7
4314,7
4321,7
4389,7
4409,7
4497,7
4521,7
4552,7
4562,7
4586,7
4589,7
4602,7
4616,7
4701,7
4723,7
4746,7
5049,7
5103,7
5172,7
5271,7
5282,7
5357,7
5480,7
5567,7
5645,7
5785,7
5800,7
5848,7
5870,7
5910,7
6121,7
6350,7
6486,7
6764,7
6794,7
6861,7
6872,7
6918,7
6923,7
7049,7
7079,7
7129,7
7233,7
7284,7
7353,7
7382,7
7386,7
7396,7
7445,7
7526,7
7534,7
7561,7
7692,7
7709,7
7810,7
7830,7
7838,7
7893,7
8049,7
8088,7
8105,7
8158,7
8390,7
8474,7
8545,7
8557,7
8622,7
8788,7
8858,7
8888,7
8890,7
8926,7
8982,7
9008,7
9037,7
9038,7
9088,7
9093,7
9158,7
9203,7
9257,7
9299,7
9339,7
9734,7
9772,7
9792,7
9857,7
9944,7
9972,7
55,6
155,6
188,6
219,6
221,6
249,6
333,6
351,6
366,6
405,6
618,6
670,6
690,6
782,6
971,6
978,6
994,6
1079,6
1126,6
1147,6
1151,6
1181,6
1245,6
1270,6
1307,6
1312,6
1364,6
1371,6
1492,6
1514,6
1563,6
1813,6
1842,6
1870,6
1880,6
1909,6
1932,6
1996,6
2011,6
2029,6
2081,6
2082,6
2225,6
2315,6
2318,6
2323,6
2393,6
2438,6
2448,6
2508,6
2530,6
2708,6
2712,6
2719,6
2729,6
2736,6
2800,6
2801,6
2975,6
2988,6
3028,6
3032,6
3072,6
3115,6
3143,6
3186,6
3200,6
3201,6
3232,6
3284,6
3303,6
3354,6
3393,6
3415,6
3433,6
3436,6
3451,6
3476,6
3486,6
3593,6
3629,6
3663,6
3843,6
3869,6
4051,6
4202,6
4206,6
4236,6
4295,6
4348,6
4378,6
4398,6
4411,6
4428,6
4493,6
4634,6
4682,6
4721,6
4948,6
5006,6
5048,6
5074,6
5161,6
5198,6
5212,6
5238,6
5257,6
5371,6
5407,6
5514,6
5528,6
5564,6
5704,6
5767,6
5831,6
5850,6
5857,6
6040,6
6041,6
6067,6
6082,6
6144,6
6150,6
6258,6
6297,6
6302,6
6345,6
6361,6
6362,6
6434,6
6494,6
6506,6
6545,6
6557,6
6654,6
6665,6
6680,6
6704,6
6715,6
6717,6
6742,6
6743,6
6783,6
6814,6
6845,6
6892,6
6899,6
6980,6
7004,6
7033,6
7078,6
7085,6
7120,6
7145,6
7165,6
7204,6
7209,6
7210,6
7236,6
7252,6
7262,6
7305,6
7319,6
7338,6
7424,6
7442,6
7473,6
7499,6
7514,6
7571,6
7643,6
7718,6
7723,6
7758,6
7948,6
7974,6
7978,6
7981,6
7993,6
8069,6
8090,6
8115,6
8128,6
8155,6
8193,6
8207,6
8275,6
8332,6
8348,6
8414,6
8424,6
8526,6
8581,6
8588,6
8591,6
8636,6
8649,6
8668,6
8702,6
8785,6
8915,6
8949,6
8954,6
8974,6
9098,6
9104,6
9167,6
9184,6
9452,6
9542,6
9564,6
9628,6
9636,6
9720,6
9736,6
9833,6
9850,6
9862,6
9891,6
9898,6
9998,6
20,5
49,5
156,5
179,5
195,5
229,5
268,5
281,5
283,5
369,5
370,5
458,5
461,5
473,5
510,5
660,5
669,5
708,5
725,5
736,5
748,5
777,5
911,5
950,5
990,5
1012,5
1051,5
1071,5
1075,5
1140,5
1203,5
1221,5
1246,5
1315,5
1318,5
1480,5
1528,5
1565,5
1567,5
1607,5
1682,5
1693,5
1781,5
1862,5
1911,5
1913,5
1952,5
1997,5
2023,5
2052,5
2053,5
2077,5
2097,5
2140,5
2177,5
2199,5
2212,5
2216,5
2244,5
2267,5
2366,5
2378,5
2379,5
2392,5
2403,5
2444,5
2460,5
2484,5
2543,5
2630,5
2664,5
2695,5
2704,5
2705,5
2750,5
2825,5
2839,5
2998,5
3007,5
3061,5
3080,5
3109,5
3120,5
3135,5
3189,5
3249,5
3277,5
3309,5
3319,5
3355,5
3357,5
3371,5
3375,5
3399,5
3408,5
3450,5
3546,5
3596,5
3620,5
3623,5
3630,5
3645,5
3659,5
3661,5
3691,5
3797,5
3807,5
3817,5
3888,5
3904,5
3951,5
4013,5
4023,5
4082,5
4086,5
4113,5
4143,5
4146,5
4163,5
4164,5
4242,5
4244,5
4270,5
4354,5
4357,5
4379,5
4382,5
4412,5
4417,5
4434,5
4439,5
4458,5
4462,5
4488,5
4534,5
4565,5
4590,5
4610,5
4628,5
4666,5
4669,5
4678,5
4762,5
4809,5
4991,5
5017,5
5044,5
5082,5
5107,5
5132,5
5166,5
5185,5
5213,5
5255,5
5285,5
5288,5
5298,5
5324,5
5345,5
5350,5
5376,5
5395,5
5404,5
5412,5
5417,5
5504,5
5506,5
5566,5
5620,5
5632,5
5702,5
5741,5
5742,5
5745,5
5752,5
5768,5
5781,5
5816,5
5825,5
5860,5
5867,5
5899,5
5907,5
5912,5
5935,5
5954,5
5955,5
5990,5
6023,5
6053,5
6093,5
6111,5
6218,5
6292,5
6303,5
6335,5
6375,5
6376,5
6381,5
6399,5
6448,5
6464,5
6520,5
6523,5
6554,5
6588,5
6617,5
6634,5
6642,5
6681,5
6716,5
6744,5
6745,5
6759,5
6790,5
6792,5
6800,5
6816,5
6884,5
6901,5
6951,5
6977,5
6985,5
7038,5
7044,5
7081,5
7164,5
7173,5
7179,5
7217,5
7289,5
7306,5
7314,5
7325,5
7433,5
7496,5
7507,5
7606,5
7641,5
7648,5
7679,5
7681,5
7880,5
7910,5
7918,5
7932,5
7943,5
8011,5
8067,5
8079,5
8205,5
8263,5
8346,5
8378,5
8439,5
8495,5
8497,5
8532,5
8550,5
8555,5
8602,5
8604,5
8618,5
8642,5
8664,5
8683,5
8764,5
8790,5
8817,5
8886,5
8910,5
8916,5
8923,5
8929,5
8961,5
8966,5
8980,5
8994,5
9043,5
9101,5
9110,5
9149,5
9186,5
9199,5
9229,5
9237,5
9280,5
9300,5
9315,5
9327,5
9328,5
9352,5
9381,5
9403,5
9413,5
9515,5
9516,5
9532,5
9534,5
9537,5
9546,5
9557,5
9565,5
9573,5
9620,5
9642,5
9702,5
9703,5
9714,5
9721,5
9730,5
9855,5
9866,5
9869,5
9904,5
9932,5
9977,5
18,4
51,4
57,4
74,4
89,4
98,4
111,4
118,4
119,4
135,4
136,4
150,4
178,4
189,4
192,4
202,4
206,4
255,4
276,4
332,4
339,4
382,4
391,4
436,4
439,4
460,4
508,4
515,4
535,4
542,4
556,4
573,4
574,4
587,4
603,4
605,4
619,4
627,4
648,4
649,4
665,4
706,4
716,4
746,4
760,4
780,4
787,4
825,4
826,4
854,4
902,4
916,4
953,4
959,4
984,4
987,4
1018,4
1052,4
1066,4
1080,4
1116,4
1123,4
1130,4
1131,4
1139,4
1177,4
1195,4
1210,4
1212,4
1218,4
1255,4
1257,4
1266,4
1268,4
1328,4
1335,4
1352,4
1386,4
1408,4
1410,4
1412,4
1441,4
1468,4
1472,4
1507,4
1558,4
1560,4
1576,4
1613,4
1644,4
1653,4
1664,4
1676,4
1703,4
1704,4
1708,4
1747,4
1759,4
1774,4
1809,4
1815,4
1819,4
1839,4
1875,4
1887,4
1906,4
1912,4
1920,4
1925,4
1927,4
1942,4
1958,4
1966,4
1968,4
2005,4
2025,4
2039,4
2040,4
2061,4
2087,4
2099,4
2136,4
2181,4
2184,4
2236,4
2242,4
2251,4
2263,4
2274,4
2324,4
2336,4
2359,4
2389,4
2416,4
2461,4
2473,4
2498,4
2514,4
2536,4
2544,4
2557,4
2565,4
2571,4
2574,4
2635,4
2698,4
2720,4
2723,4
2730,4
2739,4
2747,4
2767,4
2797,4
2819,4
2879,4
2901,4
2904,4
2905,4
2917,4
2922,4
2936,4
2939,4
2965,4
2973,4
2976,4
2989,4
2996,4
3014,4
3016,4
3059,4
3092,4
3126,4
3139,4
3168,4
3192,4
3212,4
3216,4
3228,4
3251,4
3269,4
3272,4
3314,4
3330,4
3336,4
3343,4
3372,4
3397,4
3404,4
3443,4
3481,4
3506,4
3536,4
3548,4
3576,4
3601,4
3634,4
3650,4
3720,4
3752,4
3822,4
3826,4
3857,4
3870,4
3872,4
3891,4
3925,4
4003,4
4042,4
4075,4
4080,4
4093,4
4101,4
4121,4
4124,4
4126,4
4131,4
4132,4
4141,4
4176,4
4189,4
4230,4
4234,4
4252,4
4333,4
4341,4
4349,4
4359,4
4374,4
4418,4
4419,4
4429,4
4443,4
4461,4
4463,4
4468,4
4482,4
4487,4
4489,4
4491,4
4516,4
4520,4
4544,4
4573,4
4622,4
4630,4
4635,4
4638,4
4641,4
4643,4
4649,4
4694,4
4728,4
4732,4
4777,4
4793,4
4818,4
4829,4
4837,4
4842,4
4853,4
4855,4
4864,4
4873,4
4882,4
4903,4
4919,4
4988,4
5002,4
5015,4
5064,4
5080,4
5126,4
5128,4
5135,4
5180,4
5186,4
5203,4
5207,4
5250,4
5263,4
5292,4
5301,4
5322,4
5347,4
5360,4
5409,4
5415,4
5448,4
5461,4
5492,4
5524,4
5529,4
5544,4
5552,4
5574,4
5583,4
5599,4
5614,4
5624,4
5626,4
5634,4
5665,4
5683,4
5687,4
5703,4
5706,4
5707,4
5772,4
5775,4
5798,4
5833,4
5855,4
5879,4
5882,4
5884,4
5888,4
5911,4
5917,4
5943,4
5959,4
5979,4
5993,4
6010,4
6032,4
6042,4
6063,4
6084,4
6107,4
6113,4
6131,4
6136,4
6145,4
6178,4
6199,4
6268,4
6282,4
6305,4
6346,4
6366,4
6374,4
6378,4
6386,4
6388,4
6432,4
6456,4
6462,4
6480,4
6513,4
6517,4
6531,4
6540,4
6572,4
6576,4
6579,4
6639,4
6641,4
6672,4
6683,4
6691,4
6765,4
6766,4
6798,4
6808,4
6813,4
6844,4
6868,4
6870,4
6882,4
6883,4
6913,4
6914,4
6929,4
6942,4
6949,4
6953,4
6969,4
6974,4
7025,4
7042,4
7058,4
7061,4
7091,4
7131,4
7144,4
7152,4
7160,4
7170,4
7186,4
7200,4
7211,4
7218,4
7248,4
7250,4
7259,4
7267,4
7298,4
7299,4
7315,4
7348,4
7358,4
7366,4
7373,4
7387,4
7413,4
7420,4
7425,4
7434,4
7458,4
7475,4
7476,4
7505,4
7515,4
7519,4
7533,4
7536,4
7548,4
7552,4
7567,4
7595,4
7614,4
7618,4
7632,4
7642,4
7645,4
7664,4
7687,4
7706,4
7729,4
7768,4
7776,4
7805,4
7817,4
7820,4
7828,4
7845,4
7851,4
7854,4
7855,4
7879,4
7887,4
7925,4
7928,4
7945,4
7963,4
7965,4
8016,4
8034,4
8044,4
8047,4
8048,4
8081,4
8082,4
8116,4
8127,4
8145,4
8148,4
8202,4
8209,4
8221,4
8248,4
8304,4
8322,4
8336,4
8358,4
8375,4
8384,4
8387,4
8408,4
8486,4
8521,4
8547,4
8567,4
8574,4
8600,4
8608,4
8613,4
8689,4
8714,4
8742,4
8746,4
8755,4
8769,4
8809,4
8838,4
8850,4
8867,4
8887,4
8891,4
8894,4
8912,4
8935,4
8955,4
8962,4
9001,4
9022,4
9023,4
9045,4
9064,4
9080,4
9134,4
9161,4
9162,4
9200,4
9206,4
9212,4
9214,4
9236,4
9272,4
9294,4
9306,4
9319,4
9348,4
9378,4
9396,4
9398,4
9400,4
9459,4
9467,4
9498,4
9571,4
9581,4
9582,4
9587,4
9653,4
9657,4
9759,4
9764,4
9778,4
9783,4
9829,4
9883,4
9884,4
9896,4
9903,4
9930,4
9957,4
9960,4
9976,4
17,3
34,3
56,3
71,3
75,3
82,3
83,3
84,3
107,3
124,3
131,3
134,3
143,3
168,3
215,3
216,3
217,3
220,3
222,3
254,3
260,3
261,3
272,3
288,3
326,3
329,3
355,3
379,3
383,3
388,3
396,3
400,3
410,3
424,3
427,3
442,3
464,3
471,3
475,3
503,3
513,3
514,3
531,3
543,3
544,3
550,3
572,3
592,3
612,3
617,3
632,3
639,3
647,3
674,3
681,3
691,3
695,3
700,3
709,3
751,3
755,3
766,3
790,3
797,3
812,3
843,3
860,3
873,3
897,3
920,3
922,3
927,3
932,3
936,3
949,3
958,3
960,3
967,3
979,3
980,3
1005,3
1017,3
1019,3
1038,3
1072,3
1085,3
1112,3
1120,3
1153,3
1172,3
1182,3
