node,score
9358,310000
9387,310000
9420,310000
9429,310000
9473,310000
9496,310000
10,300000
604,300000
619,300000
633,300000
841,300000
978,300000
1012,300000
1026,300000
1651,300000
1652,300000
1663,300000
1698,300000
1865,300000
2001,300000
2120,300000
2512,300000
2544,300000
2546,300000
2797,300000
3065,300000
3075,300000
3197,300000
3468,300000
3588,300000
3646,300000
3750,300000
3948,300000
3974,300000
4471,300000
4957,300000
5205,300000
5250,300000
5350,300000
5488,300000
5727,300000
5882,300000
5933,300000
6131,300000
6460,300000
6799,300000
6880,300000
6972,300000
7125,300000
7293,300000
7560,300000
7604,300000
7649,300000
7769,300000
7807,300000
7843,300000
8065,300000
8565,300000
8667,300000
8733,300000
8817,300000
8977,300000
9060,300000
9769,300000
9866,300000
129,290000
203,290000
204,290000
385,290000
396,290000
688,290000
856,290000
916,290000
1403,290000
1413,290000
1866,290000
2264,290000
2374,290000
2626,290000
2781,290000
2795,290000
3302,290000
4076,290000
4142,290000
4201,290000
4812,290000
4860,290000
5317,290000
5320,290000
5545,290000
5934,290000
5973,290000
6497,290000
6535,290000
6609,290000
6748,290000
6893,290000
6894,290000
7110,290000
7118,290000
7336,290000
7547,290000
7980,290000
8108,290000
8301,290000
8567,290000
8732,290000
8952,290000
9255,290000
9452,290000
9562,290000
9940,290000
9981,290000
350,280000
511,280000
626,280000
700,280000
1199,280000
1633,280000
1637,280000
1844,280000
1966,280000
2130,280000
2394,280000
2670,280000
3157,280000
3223,280000
3579,280000
4211,280000
4242,280000
4635,280000
4781,280000
5291,280000
6078,280000
6513,280000
6678,280000
6686,280000
7292,280000
8242,280000
8265,280000
8397,280000
8703,280000
9139,280000
9179,280000
9258,280000
9421,280000
9462,280000
9498,280000
9796,280000
9879,280000
259,270000
328,270000
510,270000
563,270000
623,270000
709,270000
853,270000
1649,270000
2055,270000
3214,270000
3987,270000
4005,270000
4051,270000
5195,270000
5266,270000
5523,270000
5897,270000
6523,270000
7006,270000
7405,270000
7575,270000
7765,270000
7932,270000
8116,270000
8150,270000
8652,270000
8654,270000
9229,270000
173,260000
392,260000
896,260000
1000,260000
1196,260000
1201,260000
1202,260000
1245,260000
1821,260000
2332,260000
2542,260000
2578,260000
2605,260000
2668,260000
2779,260000
3125,260000
3391,260000
3573,260000
3611,260000
3640,260000
3869,260000
3962,260000
4332,260000
5507,260000
5747,260000
6994,260000
7289,260000
8976,260000
384,250000
712,250000
998,250000
1095,250000
1438,250000
1569,250000
2241,250000
2262,250000
2573,250000
2762,250000
3559,250000
3824,250000
3831,250000
5820,250000
6368,250000
7012,250000
7105,250000
7855,250000
8336,250000
9057,250000
9289,250000
9549,250000
9987,250000
43,240000
838,240000
1165,240000
1670,240000
3255,240000
3964,240000
4010,240000
4341,240000
6555,240000
6574,240000
6897,240000
6967,240000
7335,240000
7736,240000
7900,240000
8083,240000
8640,240000
9155,240000
9583,240000
9766,240000
176,230000
356,230000
507,230000
512,230000
895,230000
1228,230000
1632,230000
2032,230000
2132,230000
2295,230000
2386,230000
2522,230000
2835,230000
4246,230000
6029,230000
6753,230000
6811,230000
7884,230000
9497,230000
9630,230000
9845,230000
95,220000
316,220000
508,220000
1272,220000
1830,220000
2121,220000
3462,220000
5678,220000
8215,220000
8544,220000
9012,220000
9667,220000
389,210000
840,210000
2046,210000
3534,210000
4145,210000
5088,210000
5155,210000
7695,210000
8632,210000
9586,210000
9953,210000
175,200000
996,200000
1356,200000
5159,200000
5364,200000
6440,200000
8597,200000
8766,200000
9627,200000
886,190000
1439,190000
5204,190000
7181,190000
2787,180000
2861,180000
5513,180000
7715,180000
9092,180000
9367,180000
9631,180000
1355,170000
2523,170000
3817,170000
4392,170000
5575,170000
7922,170000
9153,170000
174,160000
668,160000
2690,160000
5479,160000
7009,160000
7384,160000
100,150000
1480,150000
9264,150000
5458,140000
8283,140000
732,130000
2355,130000
5549,120000
7417,120000
1146,110000
1886,100000
2021,100000
7498,100000
1882,90000
1884,80000
9416,70000
1885,40000
2807,30000
5652,30000
8940,315
2971,268
99,261
2950,255
5027,253
869,249
3961,245
6254,245
7459,244
3200,240
7563,238
1754,234
1791,228
616,221
2956,221
3224,219
4662,218
5356,215
5209,214
6751,213
6178,211
9547,211
9649,211
1813,210
8212,209
1442,207
4512,207
2549,206
9765,205
1881,204
3823,204
6187,204
7830,204
2866,203
1937,202
1650,201
4041,201
4210,201
4740,201
9897,201
995,198
2592,197
7993,196
1083,195
2543,195
5903,195
1697,194
1883,194
433,193
1166,193
3438,193
3923,192
968,191
7919,191
9154,191
5472,190
6370,190
3182,189
8426,189
1203,188
6710,188
2710,187
5385,187
391,186
4230,186
3763,185
4646,185
2192,184
2380,184
3476,183
921,182
937,182
4384,182
7104,182
9863,181
3510,180
8152,180
9469,180
2095,179
969,178
3154,178
4252,178
1115,177
3028,177
7426,175
9454,175
2613,174
4226,174
9559,174
9768,174
4079,173
1613,172
5936,172
8236,172
2978,171
3972,171
5335,170
6611,170
2342,168
2836,168
5272,168
6782,168
9519,168
1616,166
2414,166
3079,166
6695,166
7084,166
386,165
133,164
8136,164
982,163
3195,163
5069,163
6239,163
8267,163
9461,163
3305,162
4233,162
9608,162
9867,162
398,161
1285,161
5443,161
8628,161
27,160
1392,160
1648,159
2449,159
9762,159
2825,158
5502,158
7218,158
1204,157
5406,157
6481,157
6598,157
7921,157
9690,157
1258,156
2545,156
4120,156
4691,156
7738,156
5464,155
9390,155
2006,154
2238,154
2501,154
4225,154
4709,154
5303,154
7772,154
8496,154
1034,153
1478,153
6973,153
1397,152
3970,152
5510,152
7416,152
299,151
561,151
2173,151
3416,151
6743,151
9072,151
1604,150
4257,150
4867,150
5723,150
6790,150
1600,149
2388,149
5650,149
6845,149
7315,149
8213,149
8404,149
1712,148
2407,148
2783,148
3604,148
3693,148
4214,148
5569,148
5631,148
9884,148
2609,147
4146,147
683,146
4402,146
7352,146
8186,146
714,145
2782,145
3285,145
7113,145
8933,145
539,144
731,144
944,144
2778,144
5268,144
8333,144
8705,144
9032,144
632,143
963,143
1806,143
3465,143
839,142
1618,142
2588,142
4173,142
4515,142
4776,142
6749,142
1187,140
1647,140
2986,140
8294,140
194,139
1437,139
5565,139
202,138
1870,138
2419,138
5260,138
7010,138
8263,138
1626,137
8234,137
8390,137
2476,136
2763,136
4509,136
4880,136
6248,136
8322,136
8543,136
9140,136
3623,135
4078,135
6898,135
8159,135
685,134
860,134
7596,134
7790,134
3389,133
3645,133
4250,133
6142,133
6438,133
7773,133
7971,133
9561,133
9666,133
693,132
1085,132
4948,132
7299,132
8995,132
9468,132
9632,132
1224,131
2640,131
2676,131
4212,131
4378,131
4890,131
7150,131
7164,131
7574,131
8416,131
8871,131
9162,131
9354,131
3758,130
4129,130
4606,130
7114,130
9099,130
9678,130
9708,130
9868,130
59,129
327,129
800,129
2385,129
2494,129
2529,129
3173,129
3363,129
6144,129
6247,129
6292,129
7684,129
855,128
4209,128
4670,128
6915,128
8483,128
9048,128
9213,128
9697,128
997,127
1081,127
2294,127
2461,127
2741,127
6132,127
6267,127
7500,127
7744,127
7813,127
7914,127
8114,127
8791,127
9002,127
9369,127
3350,126
5617,126
6310,126
7140,126
7331,126
9034,126
9881,126
231,125
1024,125
1905,125
6300,125
7516,125
9169,125
1961,124
4297,124
5207,124
7728,124
8027,124
9381,124
1246,123
2285,123
3099,123
3818,123
5226,123
6230,123
8,122
740,122
1446,122
1777,122
1942,122
3163,122
3863,122
3913,122
5319,122
5431,122
6867,122
7433,122
7624,122
9647,122
339,121
3798,121
4698,121
5292,121
7291,121
8189,121
8207,121
9093,121
3745,120
4425,120
4687,120
5761,120
5891,120
6918,120
7622,120
7686,120
7709,120
8264,120
8878,120
9170,120
9326,120
1343,119
1852,119
2151,119
2410,119
3942,119
4080,119
5477,119
6188,119
7217,119
8639,119
8727,119
8734,119
8788,119
1767,118
2612,118
3020,118
5368,118
5629,118
6591,118
7567,118
9024,118
9717,118
9759,118
1200,117
2614,117
3380,117
4589,117
4788,117
5053,117
5174,117
5766,117
5881,117
7640,117
8435,117
9218,117
9270,117
9408,117
509,116
1242,116
2799,116
2929,116
3010,116
4972,116
5389,116
5720,116
7085,116
7466,116
7653,116
7758,116
8338,116
8571,116
135,115
230,115
628,115
735,115
2063,115
2536,115
2723,115
3453,115
3655,115
3661,115
3850,115
3896,115
4675,115
5663,115
6891,115
7538,115
8964,115
9128,115
9224,115
535,114
842,114
1482,114
5791,114
6498,114
7643,114
9436,114
2023,113
2696,113
2732,113
3790,113
6253,113
6464,113
6548,113
7704,113
7859,113
8522,113
9360,113
1071,112
1570,112
2470,112
2480,112
3375,112
3675,112
4301,112
4568,112
5566,112
5836,112
6512,112
6812,112
7294,112
7296,112
7621,112
7853,112
9256,112
9273,112
417,111
1979,111
3303,111
4092,111
4151,111
4474,111
4557,111
5049,111
7142,111
8038,111
8491,111
9925,111
207,110
703,110
2195,110
3196,110
5166,110
5880,110
6309,110
6450,110
6583,110
6747,110
7422,110
7447,110
7557,110
8394,110
8557,110
1155,109
1573,109
1814,109
6319,109
6879,109
6923,109
7350,109
7383,109
7835,109
8365,109
9503,109
999,108
3523,108
4001,108
4081,108
4411,108
4681,108
4782,108
5718,108
6895,108
7423,108
8005,108
8102,108
8637,108
8765,108
9939,108
2876,107
3626,107
3776,107
3889,107
4045,107
4679,107
5131,107
5719,107
8855,107
9846,107
806,106
1275,106
2126,106
2349,106
4023,106
5138,106
5509,106
6283,106
6331,106
6459,106
6764,106
7169,106
7382,106
8375,106
9177,106
9733,106
9743,106
1311,105
1619,105
1716,105
3011,105
4627,105
5380,105
5466,105
5473,105
5985,105
6356,105
6906,105
7487,105
8149,105
8890,105
9317,105
9370,105
434,104
826,104
1074,104
1614,104
1923,104
2286,104
3078,104
3546,104
4447,104
5025,104
5076,104
6461,104
6477,104
6741,104
7141,104
7399,104
9918,104
318,103
1015,103
2211,103
2954,103
4531,103
4723,103
4859,103
5525,103
5785,103
5817,103
6302,103
6420,103
6520,103
8243,103
8889,103
40,102
834,102
873,102
1839,102
1854,102
3501,102
3837,102
3989,102
4454,102
4592,102
4629,102
5072,102
5757,102
7262,102
7411,102
7701,102
7733,102
8047,102
171,101
235,101
625,101
3294,101
3698,101
4293,101
5248,101
8569,101
9043,101
9430,101
9450,101
9702,101
300,100
491,100
689,100
2263,100
2550,100
2581,100
3586,100
3814,100
6810,100
6859,100
6884,100
8049,100
8438,100
8671,100
9059,100
695,99
3251,99
4489,99
4588,99
4683,99
5403,99
5428,99
6228,99
6788,99
8170,99
8820,99
9629,99
993,98
1006,98
1023,98
1265,98
1414,98
1789,98
2811,98
4563,98
4715,98
5482,98
5919,98
6163,98
6303,98
7860,98
8133,98
8476,98
8482,98
9196,98
1529,97
1764,97
1875,97
2145,97
3147,97
3797,97
4171,97
4245,97
4834,97
5288,97
5461,97
5548,97
6378,97
6401,97
7396,97
7834,97
8275,97
9343,97
9643,97
9650,97
9865,97
375,96
918,96
2326,96
3059,96
3373,96
3509,96
4777,96
4783,96
5515,96
5908,96
5917,96
5935,96
5987,96
6041,96
6162,96
6334,96
7275,96
8021,96
9495,96
9537,96
639,95
1076,95
2333,95
2694,95
2906,95
3533,95
3654,95
4164,95
4815,95
4827,95
4965,95
5384,95
6338,95
6740,95
6789,95
7240,95
7355,95
7427,95
7722,95
8587,95
8887,95
8945,95
9081,95
9946,95
84,94
924,94
987,94
1054,94
1144,94
1361,94
3211,94
4158,94
6596,94
6835,94
7791,94
8339,94
8380,94
8633,94
8672,94
8862,94
8892,94
9070,94
9410,94
9411,94
9570,94
9601,94
9736,94
9858,94
9878,94
120,93
624,93
636,93
983,93
2041,93
2233,93
2901,93
2997,93
3054,93
4061,93
5051,93
5524,93
5938,93
6042,93
6082,93
6399,93
6607,93
6672,93
6761,93
7043,93
7535,93
7539,93
7565,93
7840,93
7991,93
8949,93
9104,93
9638,93
9999,93
352,92
1841,92
4668,92
4780,92
4981,92
5015,92
5476,92
5758,92
5889,92
6882,92
6917,92
7008,92
7052,92
8285,92
9247,92
9504,92
200,91
1047,91
1284,91
2074,91
2098,91
2290,91
2865,91
4555,91
4753,91
4838,91
4959,91
5283,91
6419,91
6721,91
6766,91
7389,91
7499,91
7594,91
7718,91
8348,91
8500,91
8584,91
8655,91
9371,91
9560,91
9714,91
9875,91
211,90
1020,90
1089,90
1572,90
2330,90
2914,90
3326,90
3522,90
6183,90
6405,90
6739,90
6794,90
7200,90
7406,90
7425,90
7679,90
7723,90
8145,90
8859,90
9919,90
210,89
488,89
953,89
1369,89
1527,89
1775,89
2348,89
2665,89
3025,89
3104,89
3343,89
3690,89
3793,89
3806,89
4013,89
4538,89
4602,89
6687,89
7288,89
7545,89
7767,89
8271,89
8568,89
8942,89
8968,89
9238,89
854,88
894,88
1566,88
1638,88
1748,88
2399,88
2405,88
3142,88
3570,88
5651,88
6837,88
7129,88
7303,88
7347,88
7753,88
7963,88
8073,88
8141,88
8158,88
8547,88
8975,88
9584,88
9751,88
9781,88
752,87
1080,87
1326,87
1801,87
1968,87
2181,87
2662,87
3232,87
3527,87
3558,87
3761,87
3807,87
4567,87
5060,87
5408,87
5899,87
6928,87
7219,87
7805,87
8485,87
8550,87
8577,87
8693,87
459,86
547,86
1087,86
1710,86
1825,86
2243,86
2548,86
3652,86
4052,86
4243,86
4342,86
4721,86
4772,86
5511,86
5590,86
5724,86
6063,86
6304,86
6889,86
6985,86
7072,86
7203,86
7297,86
8600,86
8943,86
9073,86
9110,86
9839,86
147,85
329,85
445,85
769,85
1025,85
2047,85
2123,85
2411,85
2682,85
2785,85
3405,85
4157,85
4229,85
4276,85
4448,85
4769,85
6054,85
6117,85
6172,85
6475,85
6480,85
6715,85
7356,85
7440,85
7939,85
8164,85
8574,85
8914,85
8915,85
9752,85
190,84
208,84
1082,84
1591,84
1871,84
1897,84
2080,84
2131,84
2345,84
2707,84
4542,84
5387,84
5898,84
6179,84
6246,84
6339,84
6722,84
7244,84
7562,84
8818,84
9023,84
9548,84
9964,84
128,83
405,83
500,83
922,83
1926,83
1939,83
1986,83
2100,83
2496,83
2531,83
3297,83
3548,83
3590,83
4336,83
4418,83
4480,83
4798,83
4831,83
5953,83
6012,83
6017,83
6191,83
6349,83
6488,83
6665,83
6756,83
6805,83
7007,83
7783,83
7851,83
7902,83
8252,83
8757,83
9173,83
9225,83
9607,83
56,82
116,82
201,82
244,82
1070,82
1429,82
2283,82
2731,82
2804,82
2921,82
2967,82
3124,82
3268,82
3434,82
3713,82
4408,82
4445,82
5242,82
5430,82
5779,82
5833,82
5910,82
6719,82
6804,82
7692,82
7798,82
8508,82
9033,82
9472,82
9828,82
21,81
106,81
575,81
686,81
697,81
1206,81
1481,81
1797,81
2093,81
2133,81
2365,81
2445,81
3165,81
3315,81
3408,81
4330,81
5006,81
5127,81
5161,81
5184,81
5289,81
5704,81
5870,81
5994,81
6038,81
6293,81
6495,81
6521,81
6593,81
6808,81
6902,81
8098,81
8740,81
9376,81
9391,81
9432,81
9558,81
9707,81
15,80
476,80
699,80
706,80
774,80
863,80
1013,80
1298,80
1571,80
1828,80
2013,80
2766,80
2774,80
2885,80
3074,80
3237,80
3450,80
4128,80
4333,80
4415,80
4915,80
5084,80
5123,80
5173,80
5789,80
5905,80
6020,80
6115,80
6514,80
7111,80
7205,80
7302,80
7509,80
7727,80
9223,80
9431,80
9791,80
127,79
254,79
359,79
496,79
664,79
665,79
837,79
897,79
1077,79
1230,79
2010,79
2159,79
2187,79
3003,79
3029,79
3199,79
3627,79
3988,79
4514,79
5046,79
5137,79
5435,79
5602,79
5734,79
6040,79
6070,79
6110,79
6216,79
6760,79
7144,79
7320,79
8117,79
8316,79
8457,79
8576,79
8909,79
9192,79
9899,79
9934,79
9997,79
94,78
209,78
232,78
418,78
849,78
1078,78
1700,78
1721,78
1948,78
1999,78
2048,78
2245,78
2767,78
2862,78
2973,78
3052,78
3212,78
3270,78
3340,78
3742,78
3983,78
4019,78
4355,78
4548,78
4586,78
4634,78
4778,78
4850,78
5100,78
5662,78
6091,78
6104,78
6235,78
6296,78
6557,78
6744,78
7137,78
7530,78
7664,78
7774,78
7889,78
8023,78
8284,78
9471,78
9567,78
9826,78
17,77
58,77
205,77
248,77
438,77
517,77
848,77
1405,77
1682,77
1783,77
1831,77
2111,77
2792,77
2801,77
2810,77
3179,77
3521,77
3595,77
3648,77
3826,77
4075,77
4765,77
5270,77
5310,77
5816,77
5860,77
5967,77
6093,77
6150,77
6229,77
6624,77
6729,77
6793,77
6872,77
7138,77
7251,77
7284,77
7325,77
7536,77
7721,77
7885,77
8434,77
8511,77
9378,77
104,76
221,76
560,76
990,76
1063,76
1088,76
1273,76
1294,76
1820,76
1919,76
1945,76
2102,76
2103,76
2692,76
2938,76
3254,76
3347,76
3385,76
3430,76
3603,76
4003,76
4396,76
4613,76
5210,76
5508,76
5654,76
5780,76
5787,76
5864,76
6005,76
6208,76
6242,76
6262,76
6458,76
6466,76
6515,76
6705,76
6992,76
7117,76
7128,76
7337,76
7401,76
7730,76
7750,76
8135,76
8249,76
8551,76
8564,76
9265,76
9417,76
9440,76
9725,76
9799,76
9816,76
9941,76
658,75
776,75
959,75
1267,75
1525,75
2375,75
2736,75
2920,75
3287,75
3639,75
3701,75
3728,75
3973,75
4456,75
4597,75
4616,75
4630,75
4953,75
5176,75
5208,75
5420,75
5521,75
5522,75
5606,75
5741,75
5834,75
5868,75
6052,75
6308,75
6506,75
6979,75
7180,75
7892,75
7899,75
8232,75
8407,75
8417,75
8488,75
8806,75
9058,75
9242,75
9585,75
151,74
172,74
179,74
226,74
449,74
1792,74
1842,74
1876,74
2169,74
2220,74
2289,74
2356,74
3478,74
3629,74
3670,74
3730,74
3819,74
4124,74
4398,74
4472,74
4741,74
4837,74
4872,74
4919,74
5039,74
5136,74
5584,74
5928,74
6369,74
6463,74
6996,74
7056,74
7135,74
7606,74
7700,74
8033,74
8362,74
8586,74
8589,74
8785,74
9754,74
39,73
80,73
141,73
220,73
523,73
708,73
1400,73
1969,73
2072,73
2216,73
2315,73
2466,73
2475,73
2642,73
2863,73
3040,73
3128,73
3272,73
3854,73
3958,73
4249,73
4319,73
4457,73
4497,73
4768,73
4884,73
4963,73
5360,73
6207,73
6358,73
6750,73
6798,73
7038,73
7048,73
7188,73
7600,73
7821,73
8128,73
8172,73
8603,73
8719,73
8847,73
9339,73
9406,73
9566,73
9741,73
92,72
140,72
161,72
354,72
390,72
467,72
607,72
717,72
723,72
725,72
728,72
729,72
871,72
1036,72
1411,72
1490,72
1518,72
1561,72
2043,72
2119,72
2201,72
2395,72
3088,72
3292,72
3356,72
3403,72
4383,72
4410,72
4866,72
4869,72
4873,72
4885,72
4929,72
5012,72
5437,72
5772,72
5909,72
5974,72
6518,72
6679,72
7106,72
7444,72
7561,72
7777,72
7804,72
8118,72
8320,72
8335,72
8337,72
8487,72
8712,72
8752,72
9200,72
9356,72
9413,72
9499,72
9932,72
9948,72
139,71
280,71
581,71
748,71
1211,71
1225,71
1427,71
1628,71
1659,71
1799,71
1809,71
2165,71
2210,71
2268,71
2301,71
2594,71
3151,71
3298,71
3455,71
3532,71
3565,71
3702,71
3816,71
4473,71
4699,71
4756,71
4854,71
4991,71
5085,71
5961,71
5989,71
6148,71
6509,71
6697,71
6769,71
6907,71
7028,71
7245,71
8148,71
8224,71
8409,71
8451,71
8497,71
8559,71
8709,71
8853,71
8919,71
8967,71
9134,71
9696,71
9801,71
9855,71
72,70
216,70
319,70
1239,70
1291,70
1488,70
1521,70
1686,70
1756,70
2059,70
2078,70
2910,70
2936,70
3087,70
3486,70
3765,70
4206,70
4264,70
4697,70
5061,70
5199,70
5223,70
5234,70
5423,70
5543,70
5701,70
5736,70
5801,70
6067,70
6099,70
6587,70
6771,70
6901,70
7121,70
7878,70
8109,70
8778,70
8807,70
8816,70
8965,70
9257,70
9719,70
9854,70
49,69
75,69
490,69
977,69
1197,69
1530,69
1983,69
2140,69
2608,69
2667,69
2673,69
2729,69
3218,69
3687,69
4483,69
4739,69
4853,69
4930,69
5103,69
5323,69
5986,69
6269,69
6478,69
6854,69
6974,69
7066,69
7116,69
7246,69
7376,69
7569,69
8025,69
8205,69
8256,69
8448,69
8835,69
9187,69
9318,69
9377,69
9579,69
435,68
926,68
1062,68
1708,68
1787,68
1833,68
2275,68
2396,68
2621,68
2815,68
3427,68
3649,68
3857,68
4262,68
4618,68
4731,68
4809,68
5330,68
5615,68
5653,68
5702,68
5971,68
6106,68
6441,68
6529,68
6681,68
7017,68
7173,68
7905,68
7989,68
8259,68
8399,68
8430,68
8495,68
9097,68
9380,68
9847,68
154,67
355,67
667,67
1509,67
1802,67
2362,67
2867,67
2996,67
3577,67
3607,67
3610,67
3784,67
3939,67
4294,67
4720,67
5203,67
6291,67
6925,67
6931,67
7001,67
7127,67
7551,67
7808,67
8054,67
8326,67
8396,67
8769,67
8822,67
8839,67
9080,67
9149,67
9263,67
9303,67
9810,67
263,66
277,66
579,66
1318,66
1335,66
1560,66
1786,66
2060,66
2251,66
2308,66
2748,66
2819,66
3346,66
4042,66
4562,66
5000,66
6250,66
6312,66
6351,66
6545,66
6874,66
6999,66
7363,66
7386,66
7437,66
7493,66
7806,66
7933,66
8306,66
8532,66
8685,66
8689,66
8713,66
8723,66
8755,66
8883,66
9144,66
9403,66
9880,66
9890,66
9968,66
513,65
920,65
1001,65
1018,65
1019,65
1128,65
1528,65
1596,65
1859,65
3007,65
3872,65
4459,65
5001,65
5165,65
5365,65
5382,65
5550,65
5810,65
5924,65
6037,65
6560,65
6971,65
6980,65
7267,65
7751,65
8199,65
8395,65
8474,65
8617,65
8695,65
9171,65
9368,65
9419,65
9482,65
9574,65
9980,65
192,64
223,64
669,64
1499,64
1685,64
1973,64
2077,64
2172,64
2196,64
2334,64
2503,64
2513,64
2706,64
3394,64
3589,64
3766,64
3835,64
4194,64
4469,64
4701,64
5020,64
5080,64
5144,64
5313,64
5425,64
5578,64
5788,64
6297,64
6299,64
6629,64
6776,64
7089,64
7398,64
7527,64
7778,64
7826,64
8470,64
8573,64
8608,64
9007,64
9249,64
9591,64
66,63
345,63
585,63
973,63
1106,63
1126,63
1189,63
1191,63
1494,63
1644,63
1653,63
1955,63
2011,63
2147,63
2237,63
3113,63
3242,63
3269,63
3388,63
3425,63
4098,63
4232,63
5023,63
5183,63
5338,63
5636,63
6128,63
6175,63
6408,63
6522,63
6616,63
6659,63
6694,63
6926,63
7841,63
8439,63
8469,63
9444,63
9490,63
34,62
170,62
372,62
477,62
548,62
809,62
828,62
943,62
1393,62
1917,62
2242,62
2506,62
2660,62
2720,62
3076,62
3133,62
3146,62
3160,62
3184,62
3215,62
3999,62
4141,62
4461,62
4478,62
4762,62
4958,62
5089,62
