node,p_I,p_S,p_R
82,0.06556181344638212,0.9215363732649515,0.012901813288666355
83,0.09617410638491,0.8763213740512958,0.027504519563794155
84,0.14107111852898452,0.8257405425361672,0.033188338934848245
85,0.05550768373407636,0.9338338825539823,0.010658433711941386
86,0.03446941397413662,0.9582878577592626,0.007242728266600756
87,0.029153731884397238,0.9642278725779238,0.0066183955376790116
88,0.025773728370068975,0.9685953459772507,0.005630925652680305
89,0.05267886675427472,0.9347114399540681,0.012609693291657146
90,0.05382779150970084,0.9335592226748435,0.012612985815455679
91,0.06407544630924858,0.9259068203890081,0.010017733301743353
92,0.07805381978526943,0.9084174037039778,0.013528776510752743
93,0.07118779076654363,0.907616846052708,0.021195363180748376
94,0.021641317317953043,0.9726440959010761,0.005714586780970812
95,0.18169080437907587,0.7517284315035493,0.06658076411737486
96,0.08034974613161838,0.8932088455322239,0.026441408336157705
97,0.04320314927617919,0.9427961096144024,0.014000741109418405
98,0.055161870027981355,0.9247842042704214,0.020053925701597242
99,0.12566033335125398,0.6365933098105623,0.23774635683818374
100,0.19417718127906688,0.7163872824790635,0.08943553624186965
101,0.09060199891752013,0.8183816376467619,0.091016363435718
102,0.2453700999414287,0.6729780262710502,0.08165187378752112
103,0.8145116869979673,0.0,0.18548831300203275
104,0.20356380770086197,0.7294682918621888,0.06696790043694928
105,0.21537887393843735,0.7145881709584543,0.07003295510310835
106,0.6219465253820875,0.0,0.37805347461791244
107,0.06365659728099765,0.9237130308243279,0.01263037189467448
108,0.12797877172635086,0.8279850270201385,0.044036201253510585
109,0.014988104243034758,0.9819113429965011,0.0031005527604641737
110,1.0,0.0,0.0
111,0.1887935349796118,0.7706294645624446,0.040577000457943574
112,0.06149799566613823,0.9148706988322436,0.023631305501618186
113,0.01927445932183943,0.9752685037968696,0.00545703688129099
114,0.008141575619093169,0.9910231393625056,0.0008352850184011966
115,0.030823911341776665,0.9620066890668473,0.007169399591376057
116,0.10623982950021864,0.8488191730420048,0.044940997457776535
117,0.157363632095608,0.7889550427582112,0.053681325146180854
118,0.093069870706213,0.8791683684610437,0.02776176083274326
119,0.03628157610218395,0.9383603130187387,0.02535811087907737
120,0.06024860523209287,0.923566613470222,0.016184781297685177
121,0.07073909723796586,0.9117939552464832,0.017466947515550932
122,0.025173199340070593,0.9707466432577074,0.004080157402221976
123,0.055849229527163376,0.9327802353923702,0.011370535080466421
124,0.036912649932825975,0.9533705192981049,0.009716830769069125
125,0.01283324261426608,0.9851170219547698,0.0020497354309641194
126,0.08249241984320893,0.874093006558614,0.04341457359817707
127,0.3243321669723189,0.5369905000361417,0.1386773329915394
128,0.2176259847118649,0.7002469423911749,0.0821270728969602
129,0.677261885244957,0.0,0.322738114755043
130,0.09664408581532011,0.8679920767524786,0.035363837432201305
131,0.02575568262814883,0.9663866910026719,0.007857626369179232
132,0.04571766540140983,0.9408692594274923,0.013413075171097844
133,0.2401867198788179,0.5711325725017116,0.18868070761947053
134,0.1287376158866191,0.8365563222225455,0.03470606189083538
135,0.2147412290617415,0.7315083316541324,0.053750439284126074
136,0.2750190195379477,0.6527107718528672,0.07227020860918507
137,0.032485927036415535,0.9625623685539247,0.004951704409659727
138,0.03916378001379165,0.9496484718457423,0.011187748140466048
139,0.0437708150393986,0.9400411134287293,0.01618807153187209
140,0.03846600985789331,0.9552817607786739,0.006252229363432806
141,0.07081859267924619,0.9087225752384296,0.020458832082324227
142,0.014533379539622599,0.9808280139821165,0.004638606478260904
143,0.014833052414012364,0.9797522344519812,0.0054147131340064065
144,0.018680129214111024,0.9780221694055139,0.003297701380375078
145,0.05656815969463613,0.9342413846868645,0.009190455618499405
146,0.04291704754265535,0.9445736313531379,0.012509321104206769
147,0.19769145851333766,0.7302023080619358,0.07210623342472658
148,0.018519474028731664,0.976792024392468,0.004688501578800295
149,0.019203331031642294,0.9759335227914353,0.004863146176922402
150,0.025215828322283633,0.968227402299933,0.006556769377783384
151,0.07480095005299763,0.9050664110677993,0.02013263887920309
152,0.012327582109271366,0.9850036154095012,0.0026688024812274247
153,0.05989757281856703,0.9164801152027469,0.023622311978686108
154,0.07681050954672544,0.9020910181782876,0.021098472274986936
155,0.07070480905870713,0.9111807785097822,0.01811441243151069
156,0.10691902242584003,0.8644211418108743,0.02865983576328571
157,0.11803470694131937,0.8544228212838074,0.027542471774873203
158,0.02549245652489466,0.9697596390109623,0.004747904464143048
159,0.004456218495772913,0.9935636808354115,0.0019801006688156203
160,0.025486122457442858,0.9632682874849605,0.011245590057596625
161,0.029035516878478287,0.9665849079180218,0.00437957520349995
162,0.05347293917849111,0.9371447707831209,0.00938229003838803
163,0.03777828919154781,0.9514928866827457,0.010728824125706513
164,0.05028138458472218,0.9297420933685042,0.019976522046773602
165,0.05199763520248751,0.9347664728200977,0.013235891977414758
166,0.06482350733145205,0.919266050749412,0.015910441919135918
167,0.34402659766409316,0.5556814838111694,0.10029191852473743
168,0.07693869297518031,0.8970596321321697,0.02600167489265003
169,0.018920310429857333,0.9785197195750215,0.0025599699951211804
170,0.12138051845552597,0.8457735960662635,0.032845885478210574
171,0.06797232226241816,0.9184808826660572,0.013546795071524637
172,0.10682652772534003,0.8746507391341746,0.0185227331404854
173,0.4129855005539931,0.0,0.5870144994460069
174,0.3824200675552216,0.0,0.6175799324447784
175,0.22185123143572805,0.0,0.778148768564272
176,0.14124030217528777,0.6422639488134682,0.21649574901124408
177,0.034324743264953814,0.9585493521421967,0.007125904592849465
178,0.05637910108322234,0.9196906824238406,0.023930216492937105
179,0.10636995864763307,0.8486750929770901,0.04495494837527684
180,0.039491254922552364,0.9535761876999506,0.0069325573774970724
181,0.1096464872772046,0.8591585731781337,0.0311949395446617
182,0.1092935570726621,0.8394300042122924,0.05127643871504549
183,0.08128030658946853,0.9073185765079429,0.011401116902588576
184,0.015179523843209777,0.9810970553675671,0.003723420789223139
185,0.048171082928920236,0.9413626739798696,0.010466243091210154
186,0.047698013801289386,0.9415405789083329,0.010761407290377745
187,0.10218729850170402,0.8677241362046656,0.03008856529363039
188,0.14120024902008965,0.7770811339691293,0.08171861701078108
189,0.09793190601350485,0.8779617785218826,0.024106315464612525
190,0.12163194509572663,0.8548405024893526,0.023527552414920758
191,0.11828023355860505,0.8539279593771384,0.02779180706425656
192,0.14454631474634236,0.8110295582825802,0.04442412697107747
193,0.012860594529363206,0.9814681081538822,0.005671297316754604
194,0.18509538331682326,0.7636992691783732,0.05120534750480358
195,0.07704071168921561,0.9005376573040067,0.02242163100677768
196,0.04967703292224755,0.9476315915809661,0.0026913754967863427
197,0.9491728669538161,0.0,0.05082713304618394
198,0.15157643183677563,0.7940588627700338,0.05436470539319058
199,0.08853066122924882,0.8977841889239073,0.013685149846843854
200,0.13541486676515035,0.7036241810115601,0.16096095222328954
201,0.12194499213759208,0.8513196158568385,0.026735392005569465
202,0.9451580214291184,0.0,0.05484197857088159
203,0.14740495767681072,0.8157247036838038,0.036870338639385485
204,0.15516428565977552,0.812608724716,0.032226989624224496
205,0.17258599439632802,0.6675454887059957,0.15986851689767625
206,0.060211851720362225,0.9335533828444594,0.006234765435178339
207,0.2779713019923034,0.628341532153865,0.09368716585383158
208,0.31576584773336475,0.5917809646279143,0.09245318763872096
209,0.05691783045919129,0.9290082741272043,0.014073895413604383
210,0.17444086235796585,0.697823330590087,0.1277358070519471
211,0.14451840922312936,0.7435084384920777,0.11197315228479292
212,0.10376807830688416,0.8475312553618657,0.048700666331250156
213,0.14915372060929394,0.7915470519707121,0.059299227419993994
214,0.0221561839566772,0.9714575821534743,0.006386233889848469
215,0.03865410237667915,0.951510092264153,0.0098358053591679
216,0.13582277194043585,0.8124412632102093,0.05173596484935488
217,0.14240760200803756,0.8182918255220969,0.03930057246986555
218,0.15855942823850747,0.7856198271328388,0.05582074462865368
219,0.09505422371297241,0.8755199521898139,0.029425824097213654
220,0.1062776490322896,0.8568986842190831,0.03682366674862729
221,0.059352906943760816,0.9231611318655273,0.0174859611907119
222,0.0335101297209897,0.946280367009647,0.02020950326936329
223,0.1440881255897523,0.8028881102391514,0.053023764171096305
224,0.08644790732814936,0.8759977634558194,0.03755432921603128
225,0.028387464954134318,0.967049502121044,0.004563032924821669
226,0.02638717998181838,0.9695446223855725,0.004068197632609136
227,0.04454381388171085,0.9343308854835067,0.021125300634782414
228,0.031388997452555134,0.962811335723079,0.005799666824365892
229,0.09492015671580628,0.8822106817074898,0.022869161576703885
230,0.09371594871893207,0.861644001300925,0.04464004998014293
231,0.14884213268446908,0.8205998855706027,0.030557981744928218
232,0.0484055478698842,0.9433656036941644,0.008228848435951354
233,0.04170609622000929,0.9514170385530867,0.006876865226904031
234,0.040300684376051915,0.9528599526390881,0.006839362984860015
235,0.12467628027847105,0.8398714755191095,0.03545224420241949
236,0.01826341007639337,0.9774158756613728,0.004320714262233848
237,0.019593115574464633,0.9739164500224146,0.006490434403120807
238,0.1078812929681303,0.8702338401757803,0.021884866856089383
239,0.04398027935892686,0.9478853817456268,0.008134338895446385
240,0.23244378434461338,0.5968392927396692,0.17071692291571744
241,0.2074818900364765,0.6057094613310156,0.18680864863250796
242,0.04521578499521868,0.9404849284980606,0.014299286506720672
243,0.04483721957810405,0.9447678645816947,0.010394915840201246
244,0.05729634290908302,0.9300290105113554,0.012674646579561535
245,0.019948644114596747,0.9731815733940588,0.006869782491344501
246,0.09494471406552506,0.8820093532828414,0.023045932651633582
247,0.24799476636826612,0.6883242363759193,0.06368099725581457
248,0.133264434525901,0.8358823158713258,0.030853249602773223
249,0.22399630377429586,0.7298226298371117,0.04618106638859247
250,0.2100343723254145,0.7370415707653996,0.05292405690918596
251,0.0002912609848463776,0.9982379737215414,0.001470765293612184
252,0.00475932600825279,0.9939993508681269,0.0012413231236203582
253,0.04308337035994534,0.9481112792631248,0.008805350376929885
254,0.04986601844173631,0.9404233938683848,0.009710587689878881
255,0.0604372547083693,0.9237663102692619,0.01579643502236877
256,0.008623446505312295,0.9892107927937882,0.002165760700899497
257,0.08779659063885384,0.8942211347706002,0.017982274590545997
258,0.04801035459902639,0.9395717329811779,0.012417912419795705
259,0.5575053036488093,0.0,0.4424946963511906
260,0.023593350295266505,0.9698940672544945,0.006512582450239043
261,0.06528419802201132,0.9221445772122541,0.01257122476573461
262,0.010346287437713889,0.9882707461085459,0.0013829664537401841
263,0.09452309196395826,0.8869907149245573,0.01848619311148446
264,0.08496355820840107,0.9002338318428489,0.014802609948750042
265,0.08001053883324388,0.9100637946062023,0.009925666560553763
266,0.09902994314358957,0.8696159118626721,0.03135414499373837
267,0.045771357287493084,0.9438980392925419,0.010330603419965011
268,0.1152829741971042,0.8489096801489715,0.03580734565392429
269,0.01014233506471268,0.9853941913627687,0.004463473572518585
270,0.06420903173960998,0.9022605238097181,0.033530444450671916
271,0.06940347071507239,0.9098273771846656,0.020769152100262058
272,0.06911764417304005,0.9174210644752014,0.013461291351758511
273,0.06616316777304321,0.9238382028781484,0.009998629348808349
274,0.011060011857572837,0.9854300250548003,0.0035099630876268993
275,0.0411186290136164,0.9499223850938204,0.008958985892563165
276,0.1174442222480872,0.8164407295562667,0.06611504819564612
277,0.14408725353835686,0.8028000117453886,0.05311273471625452
278,0.03975303765657223,0.9506454028465801,0.00960155949684771
279,0.035927511540676194,0.9536972517179688,0.010375236741354987
280,0.15877214629106645,0.7926360168992909,0.04859183680964269
281,0.0746680194393364,0.8942774098662002,0.0310545706944634
282,0.0253923314677816,0.9699146532200887,0.0046930153121296616
283,0.07288424043039118,0.9078258957193716,0.019289863850237253
284,0.05753670894033697,0.9298144493992037,0.012648841660459372
285,0.03586968770873923,0.9544010272610481,0.00972928503021263
286,0.05028271458664526,0.9358715817472545,0.013845703666100252
287,0.004160105885874442,0.9943704109184199,0.0014694831957056237
288,0.07123620512952498,0.9143535313674601,0.014410263503014898
289,0.24755902358272275,0.6787114642672679,0.07372951215000935
290,0.19655110329708872,0.7369920571888852,0.06645683951402612
291,0.026113688327552533,0.9679115730296998,0.005974738642747699
292,0.033434098386559724,0.9587411498267704,0.007824751786669883
293,0.15831821880546285,0.7997802503939827,0.04190153080055445
294,0.07025567789998385,0.9121911061064232,0.017553215993592962
295,0.08852230934377597,0.8962275081853901,0.015250182470833923
296,0.04041217561601223,0.9493669775412829,0.010220846842704918
297,0.18852906490649451,0.7005161913651574,0.11095474372834806
298,0.14512987328350402,0.0,0.854870126716496
299,0.28211761518626133,0.0,0.7178823848137387
300,0.20834775522189936,0.6635832963337882,0.12806894844431244
301,0.13120990147618966,0.7911277605627745,0.07766233796103589
302,0.08127954241082187,0.893688786902075,0.025031670687103144
303,0.06339381609840586,0.9158877915608071,0.020718392340787015
304,0.13511818497456551,0.8424294332883417,0.022452381737092734
305,0.03806726292948881,0.9534833754635424,0.008449361606968742
306,0.03316743627426782,0.9596974353396369,0.007135128386095263
307,0.010013897473123435,0.9875470571209037,0.0024390454059728278
308,0.049077881585627356,0.929733193729026,0.02118892468534668
309,0.10793153025436764,0.8739460816721982,0.01812238807343414
310,0.01378078702192656,0.9826136477724756,0.0036055652055978224
311,0.0907279871571238,0.8960316938117445,0.013240319031131674
312,0.02658493906338269,0.9663058255609678,0.0071092353756495325
313,0.09874473861142495,0.8629917247168185,0.03826353667175654
314,0.032070819274506474,0.9614878394761803,0.006441341249313196
315,0.027943977605714723,0.9672691448658819,0.004786877528403387
316,0.12350684472896117,0.8239811910551429,0.05251196421589594
317,0.06508977648835493,0.919323321023278,0.01558690248836711
318,0.038226117716900626,0.9542505902322149,0.007523292050884453
319,0.10481396773765665,0.8491035304626523,0.04608250179969105
320,0.021296850470722647,0.9728959986828487,0.005807150846428645
321,0.03173613605990966,0.9502485272552863,0.018015336684804036
322,0.04132601090893397,0.9497493560227102,0.008924633068355873
323,0.045059344539031196,0.9441518682519466,0.010788787209022165
324,0.050287156669535614,0.9287532088178476,0.020959634512616766
325,0.03357080217709968,0.9562042504158501,0.010224947407050208
326,0.06576742818904692,0.9122081508061488,0.022024421004804274
327,0.13500912226318626,0.8097292412611445,0.0552616364756692
328,0.09545465016298811,0.8819450084774622,0.022600341359549733
329,0.07911153859808973,0.9034892966753472,0.017399164726563117
330,0.07458774161560434,0.8770865332034756,0.04832572518092003
331,0.0600384664191404,0.9223771714707081,0.017584362110151516
332,0.10244435714451672,0.8590669530236239,0.038488689831859386
333,0.12273257738076275,0.8601504547885255,0.017116967830711777
334,0.04935092040993775,0.9381262559846784,0.012522823605383891
335,0.03062795818718195,0.9627060405033931,0.006666001309424903
336,0.07226735822513437,0.9021168130007531,0.02561582877411254
337,0.04630293596804046,0.944478898536874,0.009218165495085601
338,0.008713923807095474,0.9888121481371412,0.0024739280557632814
339,0.11407679822211061,0.861580377476254,0.024342824301635348
340,0.17381835055380684,0.7574535081943458,0.0687281412518474
341,0.031390381770361186,0.9575543650970945,0.01105525313254435
342,0.1718910587613848,0.770682637301635,0.0574263039369802
343,0.037799404000695085,0.9504203148269099,0.011780281172394996
344,0.044915976082501086,0.9403285641587643,0.014755459758734605
345,0.18622296164909477,0.7750863861523127,0.038690652198592496
346,0.047773061350715296,0.9384291237854997,0.013797814863785006
347,0.10671591679259337,0.8624816450832083,0.030802438124198275
348,0.02339631230008729,0.972736737666828,0.003866950033084711
349,0.1564340321850709,0.6789640421957017,0.16460192561922737
350,0.3123826524754296,0.3408209966114309,0.34679635091313954
351,0.06508321088487273,0.9131602369452665,0.021756552169860773
352,0.1804082706712623,0.7819851924786668,0.03760653685007088
353,0.07147488237044036,0.9100582604262971,0.018466857203262528
354,0.05167866546520405,0.9376824835371038,0.010638850997692136
355,0.08407746168658,0.8943162759362131,0.021606262377206906
356,0.23610537548694963,0.6521323916244397,0.11176223288861067
357,0.09117849301685767,0.8957248691593089,0.013096637823833395
358,0.03419567248409415,0.9585053277025825,0.007298999813323397
359,0.11297746716881096,0.8634730039891831,0.023549528842005896
360,0.10249989243267482,0.8733368398388293,0.024163267728495925
361,0.08651309836771295,0.8968445329014512,0.01664236873083589
362,0.018753588138906388,0.9764231294908874,0.004823282370206225
363,0.056144932957180815,0.9263082331608928,0.01754683388192635
364,0.06896237487083035,0.916403531652511,0.014634093476658677
365,0.3199494488907309,0.5596470868426391,0.12040346426663001
366,0.15579093227554203,0.7938272512972359,0.0503818164272221
367,0.11637042553383253,0.8553404129272482,0.02828916153891931
368,0.15004162922172787,0.8224419695015237,0.02751640127674844
369,0.1453151233431097,0.8163083800732519,0.0383764965836384
370,0.15100517915074393,0.803173395130729,0.04582142571852701
371,0.09084736799467923,0.889170481840723,0.019982150164597774
372,0.169951328347623,0.7679772267121606,0.062071444940216394
373,0.0354247543524944,0.9598690962684338,0.004706149379071851
374,0.08511441230404512,0.9037469245915073,0.01113866310444759
375,0.144121211969195,0.8084350269039617,0.04744376112684325
376,0.013415406976451626,0.9822490253889186,0.0043355676346298125
377,0.1482856537212019,0.7731429596037506,0.07857138667504752
378,0.2001639660736773,0.7067249066336551,0.09311112729266764
379,0.03710261371858037,0.9499589911848483,0.012938395096571353
380,0.03822032298297432,0.9545967422947479,0.00718293472227779
381,0.014791642762652697,0.9772664317558248,0.007941925481522465
382,0.06229414085679946,0.9136944479568564,0.02401141118634414
383,0.028125919046951595,0.9607890187373284,0.011085062215720047
384,0.4686182884573912,0.0,0.5313817115426088
385,0.1943632943887376,0.7058409367026262,0.09979576890863626
386,0.2275095449062294,0.6792165850194899,0.0932738700742807
387,0.04229728647840917,0.948687138793283,0.009015574728307796
388,0.06227747375045625,0.9175638768034801,0.020158649446063683
389,0.14043785925437302,0.0,0.859562140745627
390,0.056908600826300025,0.8914224740409712,0.051668925132728784
391,0.16074133882267144,0.7635238474574936,0.07573481371983497
392,0.10103631065898719,0.8160285417529599,0.0829351475880529
393,0.030845359206343313,0.9565678097011029,0.012586831092553798
394,0.047388286307366835,0.9345004412874812,0.018111272405151944
395,0.06429433175981901,0.9141778014172077,0.02152786682297327
396,0.06149084014768466,0.9234953126081061,0.015013847244209205
397,0.0737620544471842,0.9169856326065479,0.009252312946267945
398,0.06556923938248763,0.904352090419896,0.030078670197616425
399,0.07962148561344536,0.9026347634777075,0.017743750908847097
400,0.06188572289764847,0.9187160736565401,0.019398203445811467
401,0.06024523881275955,0.9167818332542673,0.022972927932973133
402,0.025898646021699525,0.9628435381409173,0.011257815837383198
403,0.028627037744356123,0.9664160243996546,0.004956937855989304
404,0.02756469610080734,0.9670706566970431,0.005364647202149594
405,0.09698935540632707,0.8733548375572006,0.029655807036472373
406,0.012705516100578958,0.9853503256184559,0.0019441582809651178
407,0.02853895205903809,0.9635180001653093,0.007943047775652603
408,0.055137361300592005,0.9308596923217314,0.014002946377676618
409,0.08090046844575023,0.8907160015585551,0.028383529995694642
410,0.0566880173930207,0.9198064733313402,0.023505509275639054
411,0.046828583506866514,0.9418859143386049,0.01128550215452857
412,0.11759452677316112,0.8511043685341767,0.031301104692662174
413,0.08524216836303575,0.893155389810721,0.021602441826243293
414,0.11082734018210795,0.8424561328288368,0.04671652698905525
415,0.051507454639889566,0.930211289669222,0.018281255690888478
416,0.07031269344077112,0.914382529306787,0.015304777252441887
417,0.1811448792048817,0.7408744974245595,0.07798062337055882
418,0.06455289497835476,0.9020214663719779,0.033425638649667355
419,0.05324885334576414,0.9371367627366556,0.009614383917580283
420,0.1339834536687501,0.8084822027823608,0.05753434354888906
421,0.09591106964820847,0.8781613218449503,0.0259276085068412
422,0.08094758380914606,0.8867132912508231,0.03233912494003084
423,0.10808754495190588,0.8703204278840182,0.02159202716407592
424,0.11911917541211932,0.8447428967200887,0.03613792786779195
425,0.04730093153985705,0.9373843247602184,0.015314743699924565
426,0.06376608646084414,0.9122357368295784,0.02399817670957749
427,0.040203602236267205,0.9445804572850003,0.015215940478732511
428,0.38644121996071645,0.0,0.6135587800392835
429,0.194907965653853,0.6828649693817085,0.12222706496443851
430,0.1084853124307629,0.8557563438575867,0.03575834371165041
431,0.035817124936832166,0.9414132330094145,0.02276964205375335
432,0.04577112690938701,0.9376498903934387,0.016578982697174276
433,0.14143895110810156,0.5211188547185613,0.3374421941733371
434,0.22205696035122235,0.7211348370002759,0.05680820264850172
435,0.08095012556625382,0.9020237392573901,0.01702613517635608
436,0.07981943024502548,0.9050674245275642,0.01511314522741035
437,0.16936493442880307,0.7882813456681154,0.04235371990308158
438,0.08165408119142958,0.8997963204965379,0.018549598312032515
439,0.18922596025075578,0.7688407205317924,0.041933319217451796
440,0.20702624626521482,0.757609289582349,0.03536446415243621
441,0.06902420374504717,0.911737229150965,0.019238567103987823
442,0.05905738814758315,0.9293743353293276,0.011568276523089291
443,0.04427796831818567,0.9478608250126088,0.007861206669205504
444,0.05142705955460187,0.9371417286868504,0.011431211758547714
445,0.14375731884398602,0.7954989410129822,0.06074374014303173
446,0.09003339985787781,0.8828430855081911,0.027123514633931055
447,0.038051385210425344,0.939607848452147,0.022340766337427702
448,0.051937516895006676,0.907649163543241,0.040413319561752335
449,0.09509332341288973,0.6095097748274212,0.2953969017596891
450,0.04564401782118802,0.9439936382817191,0.010362343897092861
451,0.11089361896377162,0.8651674339779578,0.023938947058270564
452,0.10849568265686046,0.8661576904770246,0.025346626866114906
453,0.03515702027367876,0.9556799559864045,0.009163023739916707
454,0.07769547422928653,0.9113628638532703,0.01094166191744321
455,0.006872040777049587,0.9914576590291029,0.0016703001938475344
456,0.02920876414493423,0.9629441124356659,0.007847123419399858
457,0.04081147928736292,0.9502056802748343,0.008982840437802755
458,0.11407250555376491,0.8555859979410827,0.030341496505152395
459,0.17400679603778935,0.7424544073739187,0.08353879658829198
460,0.07697156569560201,0.9020556748985932,0.020972759405804807
461,0.16561855084819654,0.7777276223352265,0.05665382681657693
462,0.16962911046684032,0.7862770117697797,0.044093877763379974
463,0.15520583042961647,0.8059513950193775,0.03884277455100601
464,0.09515026004666467,0.8769260070765014,0.027923732876833963
465,0.046151769980537105,0.9410825417886185,0.012765688230844393
466,0.03389415934059334,0.9594431351620579,0.006662705497348737
467,0.08470717613618572,0.9072873342432143,0.008005489620599993
468,0.12535447238416644,0.8519025236379263,0.022743003977907274
469,0.023511921364214705,0.9725200097213763,0.0039680689144089825
470,0.025166907968341833,0.9702361553089061,0.00459693672275211
471,0.060709266055431206,0.921294502710994,0.017996231233574793
472,0.04819612964186824,0.9323158922302647,0.019487978127867078
473,0.07836942803349886,0.8736686023644017,0.04796196960209945
474,0.8958914027732652,0.0,0.10410859722673482
475,0.13565018807431936,0.8372477007958647,0.027102111129815885
476,0.13497467313904504,0.8085193069265856,0.05650601993436939
477,0.0690156973862773,0.9067574030447174,0.024226899569005284
478,0.025216555608859804,0.9699407841681562,0.004842660222983984
479,0.005787158098225626,0.992822103068286,0.0013907388334883741
480,0.07629202859110842,0.9024651580772347,0.02124281333165686
481,0.02651302502998693,0.9685622825901649,0.004924692379848214
482,0.019734524325673148,0.9762938648680509,0.003971610806275933
483,0.011734399872838076,0.986172800156131,0.0020927999710309677
484,0.07973390333404838,0.9087289510755459,0.01153714559040576
485,0.018169334407632902,0.978807294041032,0.003023371551335148
