node,score
1563,310000
1638,310000
1692,310000
1710,310000
1977,310000
2045,310000
2125,310000
2337,310000
2517,310000
2524,310000
2879,310000
2985,310000
3209,310000
3338,310000
3358,310000
3373,310000
4106,310000
4253,310000
4257,310000
4340,310000
4687,310000
5085,310000
5160,310000
5331,310000
5505,310000
5898,310000
6236,310000
6241,310000
6345,310000
6351,310000
6604,310000
6765,310000
6881,310000
6960,310000
6973,310000
7134,310000
7140,310000
7184,310000
7551,310000
7928,310000
7988,310000
8107,310000
8263,310000
8303,310000
8588,310000
8591,310000
8793,310000
8924,310000
8967,310000
9234,310000
9366,310000
9387,310000
9420,310000
9496,310000
9783,310000
10,300000
491,300000
513,300000
619,300000
686,300000
841,300000
978,300000
1012,300000
1205,300000
1229,300000
1285,300000
1651,300000
1652,300000
1663,300000
1698,300000
1865,300000
2120,300000
2401,300000
2544,300000
2797,300000
2849,300000
3018,300000
3195,300000
3197,300000
3389,300000
3468,300000
3646,300000
3648,300000
3750,300000
3948,300000
4108,300000
4250,300000
4277,300000
4342,300000
4471,300000
4941,300000
5223,300000
5597,300000
5785,300000
5872,300000
5933,300000
6131,300000
6249,300000
6719,300000
6799,300000
6880,300000
7284,300000
7293,300000
7297,300000
7604,300000
7630,300000
7769,300000
7886,300000
7996,300000
8387,300000
8402,300000
8437,300000
8483,300000
8637,300000
8667,300000
8817,300000
9060,300000
9494,300000
9545,300000
9769,300000
9834,300000
129,290000
204,290000
688,290000
819,290000
856,290000
973,290000
989,290000
1060,290000
1403,290000
1413,290000
1427,290000
1754,290000
1866,290000
2385,290000
2626,290000
2771,290000
2781,290000
2864,290000
3162,290000
3302,290000
3408,290000
4076,290000
4142,290000
4194,290000
4589,290000
4768,290000
4812,290000
5317,290000
5335,290000
5545,290000
5573,290000
5778,290000
5934,290000
5973,290000
6535,290000
6609,290000
6749,290000
6751,290000
6844,290000
6993,290000
7110,290000
7118,290000
7547,290000
7821,290000
8078,290000
8108,290000
8306,290000
8337,290000
8952,290000
9266,290000
9452,290000
9544,290000
9940,290000
350,280000
511,280000
1199,280000
1409,280000
1415,280000
1601,280000
1637,280000
1748,280000
1905,280000
2384,280000
2613,280000
3157,280000
3223,280000
3579,280000
3591,280000
3604,280000
4211,280000
4292,280000
4774,280000
4922,280000
5365,280000
5474,280000
6078,280000
6513,280000
7139,280000
7192,280000
8265,280000
8380,280000
8703,280000
8792,280000
8880,280000
9139,280000
9179,280000
9405,280000
9421,280000
9796,280000
9879,280000
259,270000
510,270000
563,270000
853,270000
1647,270000
1648,270000
1842,270000
2464,270000
2575,270000
3523,270000
3586,270000
3956,270000
3987,270000
4051,270000
4214,270000
4322,270000
5195,270000
5266,270000
5523,270000
5838,270000
5874,270000
6523,270000
6685,270000
6879,270000
7152,270000
7315,270000
7914,270000
8116,270000
8150,270000
8322,270000
8350,270000
8404,270000
9229,270000
9629,270000
173,260000
392,260000
1201,260000
1202,260000
1764,260000
2010,260000
2173,260000
2332,260000
2465,260000
2622,260000
2668,260000
3125,260000
3823,260000
4236,260000
4327,260000
4332,260000
5507,260000
5747,260000
6304,260000
6804,260000
6843,260000
6918,260000
6994,260000
7289,260000
7459,260000
8633,260000
8718,260000
8925,260000
28,250000
428,250000
998,250000
1438,250000
1569,250000
2051,250000
2241,250000
2418,250000
2762,250000
3471,250000
3831,250000
5069,250000
5209,250000
5820,250000
5834,250000
5900,250000
6224,250000
6368,250000
7105,250000
7313,250000
8189,250000
8611,250000
8942,250000
9057,250000
9549,250000
43,240000
181,240000
200,240000
299,240000
1670,240000
3255,240000
4010,240000
4313,240000
5797,240000
6555,240000
6607,240000
6897,240000
7008,240000
8083,240000
9155,240000
9263,240000
176,230000
356,230000
512,230000
847,230000
895,230000
988,230000
1087,230000
1650,230000
2032,230000
2132,230000
2333,230000
2778,230000
4246,230000
6753,230000
7884,230000
8136,230000
8940,230000
9316,230000
95,220000
508,220000
1272,220000
1600,220000
1830,220000
2761,220000
3498,220000
8215,220000
8349,220000
8938,220000
9667,220000
3154,210000
4232,210000
4662,210000
4838,210000
5155,210000
7007,210000
7191,210000
9586,210000
175,200000
3558,200000
4036,200000
6370,200000
6440,200000
6747,200000
8434,200000
8766,200000
300,190000
1439,190000
9839,190000
1820,180000
7448,180000
9367,180000
9759,180000
1618,170000
2950,170000
4392,170000
5575,170000
174,160000
2594,160000
2862,160000
5072,160000
5479,160000
6591,160000
7009,160000
8212,150000
5458,140000
8283,140000
301,130000
2330,130000
1881,120000
3707,120000
1146,110000
3146,110000
6459,110000
1758,100000
1886,100000
2021,100000
7498,100000
5502,90000
4720,70000
99,60000
3465,60000
5652,30000
1882,312
9153,294
9140,280
7417,279
7575,256
1813,249
996,241
1649,235
9369,233
8543,231
1026,230
6254,230
391,229
3462,224
3224,221
2612,220
3328,220
9406,218
1023,217
1966,213
9627,213
616,211
389,210
7538,209
8213,206
855,202
8486,201
8544,201
7624,200
7275,198
9897,198
683,197
7919,197
8426,197
2592,196
4880,196
2549,193
968,192
3798,191
6250,190
6611,190
1165,189
1791,188
5268,188
7563,188
8267,188
9762,188
709,187
3763,187
5718,187
806,186
2836,186
6606,186
1098,185
4781,185
9454,185
9173,184
8065,183
4447,180
4557,180
8321,180
6846,178
7939,177
4210,176
5364,176
8672,176
4474,175
4948,175
5473,175
58,173
5880,173
6283,173
7406,173
8674,173
2956,172
2466,171
7218,171
7085,170
106,169
133,168
1442,168
1604,168
5332,168
7830,168
3790,167
4045,167
7150,167
8242,167
8632,167
4425,166
6917,166
7331,166
208,165
869,164
2967,164
8348,164
9270,164
4568,163
6334,163
8709,163
9649,163
558,162
5719,162
6085,161
693,160
863,160
6859,160
1429,159
4041,159
6187,159
922,158
1700,158
6248,158
7781,158
2365,157
2835,157
7020,157
7426,157
3524,156
4001,156
5565,156
8145,156
9560,156
500,155
1919,155
2676,155
2783,155
4913,155
7535,155
3410,154
4776,154
7169,154
997,153
5567,153
7971,153
9376,153
2863,152
3856,152
5146,152
8897,152
9997,152
3758,151
8264,151
233,150
2386,150
2763,149
3088,149
4061,149
4602,149
5088,149
5412,149
6239,149
135,148
1803,148
3179,148
5272,148
6672,148
9530,148
9547,148
9690,148
622,147
1979,147
2095,147
5766,147
8640,147
216,146
2546,146
3974,146
7922,146
9186,146
9666,146
2151,145
2234,145
3315,145
5084,145
6752,145
7653,145
9081,145
9429,145
1883,144
3017,144
3375,144
3476,144
4448,144
5193,144
6178,144
2573,143
4226,143
1923,142
2817,142
7006,142
7010,142
7833,142
7859,142
8397,142
9148,142
120,141
1088,141
3776,141
5292,141
8152,141
9608,141
434,140
1837,140
2414,140
3065,140
3450,140
4384,140
7704,140
3394,139
4773,139
4965,139
727,138
995,138
1245,138
3196,138
3611,138
7384,138
7560,138
8460,138
9264,138
368,137
509,137
4402,137
5708,137
6303,137
8732,137
211,136
740,136
1799,136
2006,136
2283,136
3233,136
8839,136
9765,136
1697,135
2071,135
3054,135
6142,135
6898,135
7643,135
8476,135
9247,135
433,134
1108,134
5270,134
5464,134
8791,134
9289,134
1071,133
1821,133
3850,133
7557,133
7855,133
8366,133
1203,132
1801,132
2172,132
2297,132
2971,132
3297,132
3453,132
3510,132
5280,132
5589,132
8272,132
8412,132
1527,131
1823,131
2419,131
4173,131
4414,131
5617,131
5870,131
6582,131
7052,131
7220,131
7262,131
7660,131
1962,130
2192,130
2614,130
4079,130
4588,130
6420,130
7222,130
8234,130
8567,130
8964,130
1616,129
1756,129
3252,129
6292,129
6598,129
6723,129
9719,129
774,128
1054,128
5967,128
5988,128
6771,128
6882,128
59,127
700,127
1775,127
4209,127
4230,127
5720,127
5928,127
8457,127
9002,127
834,126
3522,126
3700,126
4146,126
8511,126
8577,126
8727,126
9867,126
561,125
3052,125
3559,125
7709,125
7993,125
8332,125
9381,125
9495,125
800,124
1446,124
4646,124
4972,124
5243,124
6104,124
8705,124
9919,124
624,123
1264,123
3913,123
5514,123
8628,123
8639,123
8775,123
2276,122
2782,122
2867,122
2901,122
3575,122
4151,122
4158,122
5173,122
5472,122
7336,122
7606,122
7744,122
8443,122
9647,122
735,121
2068,121
3027,121
4114,121
4129,121
5443,121
6288,121
7413,121
8545,121
8750,121
100,120
703,120
975,120
1968,120
3003,120
3687,120
6936,120
7596,120
9093,120
9768,120
424,119
567,119
1276,119
1411,119
2921,119
3661,119
4225,119
4249,119
4341,119
6002,119
6063,119
6481,119
6788,119
8485,119
9162,119
983,118
2787,118
5184,118
5234,118
5569,118
5833,118
7495,118
8102,118
8170,118
1942,117
2625,117
2779,117
2997,117
3469,117
4321,117
4704,117
5318,117
5385,117
5522,117
7440,117
7686,117
8814,117
9070,117
39,116
416,116
480,116
1980,116
2929,116
4512,116
4953,116
6495,116
7292,116
8418,116
9390,116
585,115
789,115
1200,115
2349,115
2531,115
4212,115
4788,115
5823,115
6216,115
6512,115
6714,115
7244,115
7758,115
8027,115
8041,115
8214,115
8508,115
117,114
218,114
865,114
1716,114
3684,114
4661,114
4698,114
5864,114
7790,114
8047,114
8249,114
8409,114
9154,114
230,113
714,113
1626,113
2080,113
3343,113
4233,113
5584,113
6743,113
7447,113
8526,113
8820,113
9128,113
9166,113
9725,113
9946,113
354,112
437,112
1187,112
1643,112
1806,112
2915,112
3020,112
3050,112
3353,112
3608,112
3643,112
4276,112
4693,112
4957,112
5630,112
5631,112
6044,112
6253,112
8198,112
9845,112
9846,112
232,111
1562,111
1722,111
2476,111
2741,111
4586,111
4770,111
6782,111
6906,111
7128,111
7200,111
7437,111
7716,111
8848,111
9767,111
179,110
1431,110
2169,110
2480,110
2609,110
2723,110
2978,110
3305,110
3791,110
3819,110
4548,110
4670,110
5882,110
6040,110
6595,110
6750,110
6835,110
7530,110
7722,110
8390,110
8537,110
8995,110
9090,110
9483,110
476,109
944,109
1066,109
2121,109
3163,109
3703,109
3845,109
4708,109
5154,109
5207,109
7894,109
8470,109
8571,109
8713,109
409,108
1568,108
2093,108
2810,108
3156,108
3158,108
3277,108
3279,108
3382,108
3434,108
3548,108
3667,108
4336,108
4515,108
4782,108
5314,108
5356,108
6436,108
6506,108
6520,108
8067,108
8411,108
9743,108
1305,107
1541,107
2736,107
3042,107
4019,107
5643,107
5758,107
7401,107
8365,107
8806,107
9377,107
9918,107
644,106
2286,106
2567,106
2706,106
3147,106
3466,106
4780,106
5226,106
5406,106
5413,106
6760,106
8134,106
8186,106
8586,106
8693,106
9317,106
9643,106
9875,106
1115,105
2666,105
2818,105
3198,105
3294,105
3519,105
4627,105
5404,105
5777,105
5946,105
6449,105
9224,105
9430,105
9964,105
161,104
748,104
831,104
1275,104
1392,104
2433,104
2866,104
3285,104
4854,104
5733,104
5920,104
6433,104
6734,104
6790,104
7104,104
7144,104
7621,104
8587,104
9304,104
9354,104
9744,104
9828,104
9876,104
2954,103
3577,103
5076,103
5595,103
5985,103
6291,103
7090,103
8339,103
8794,103
9258,103
9432,103
539,102
781,102
1816,102
1885,102
2210,102
2285,102
4073,102
4618,102
5380,102
5546,102
5986,102
6466,102
7290,102
8333,102
8597,102
9925,102
86,101
446,101
463,101
580,101
986,101
1708,101
1884,101
1988,101
2586,101
2785,101
5117,101
5936,101
6350,101
6928,101
7029,101
7382,101
8185,101
8406,101
8451,101
8790,101
9328,101
9802,101
108,100
1189,100
1783,100
2011,100
2621,100
3182,100
4671,100
4721,100
4861,100
5303,100
6319,100
6367,100
6438,100
7399,100
8617,100
9771,100
9854,100
987,99
1957,99
3610,99
4109,99
4124,99
4519,99
4537,99
4739,99
5488,99
5524,99
6099,99
6695,99
6794,99
9059,99
9110,99
2238,98
2645,98
2819,98
2951,98
3039,98
3083,98
3380,98
4427,98
5377,98
5541,98
6302,98
7900,98
8368,98
8869,98
9218,98
9411,98
329,97
1522,97
2025,97
2760,97
3086,97
3212,97
5353,97
5408,97
5477,97
5513,97
5556,97
5722,97
5878,97
6229,97
6338,97
7334,97
7738,97
8531,97
8765,97
9237,97
916,96
1184,96
1777,96
1984,96
2145,96
2542,96
2858,96
3019,96
3078,96
3363,96
3416,96
5026,96
5453,96
5500,96
5521,96
6183,96
6247,96
7328,96
7679,96
7791,96
8424,96
8976,96
9077,96
9410,96
828,95
953,95
2458,95
2791,95
2955,95
3251,95
3710,95
4727,95
5236,95
5779,95
6331,95
6529,95
6630,95
8060,95
8496,95
8966,95
9194,95
9326,95
9999,95
111,94
194,94
231,94
547,94
870,94
982,94
3826,94
4023,94
4408,94
4723,94
4827,94
5752,94
5757,94
6240,94
7552,94
8534,94
8909,94
9881,94
198,93
1033,93
1525,93
3645,93
3664,93
3971,93
4264,93
4544,93
4834,93
5045,93
5159,93
5198,93
5405,93
5704,93
6163,93
6521,93
6616,93
6756,93
6761,93
6858,93
8026,93
8359,93
8431,93
9537,93
9693,93
9731,93
27,92
1067,92
1226,92
1636,92
1870,92
1875,92
2013,92
2237,92
2251,92
2986,92
3044,92
3211,92
3390,92
3439,92
3467,92
3501,92
3520,92
3824,92
4077,92
4428,92
5710,92
5915,92
6581,92
6955,92
7180,92
7466,92
7470,92
7718,92
7753,92
8446,92
70,91
398,91
639,91
947,91
1047,91
1204,91
1573,91
1584,91
1725,91
2461,91
2968,91
3388,91
3922,91
4119,91
5525,91
6197,91
6353,91
6808,91
6919,91
7458,91
8436,91
9034,91
241,90
422,90
788,90
854,90
897,90
1063,90
1073,90
1155,90
1351,90
2529,90
3292,90
3303,90
3962,90
3981,90
4111,90
4855,90
5677,90
5772,90
6020,90
6514,90
6798,90
7012,90
7166,90
7203,90
7433,90
7670,90
8155,90
9708,90
203,89
210,89
596,89
962,89
977,89
1025,89
1159,89
1397,89
1614,89
2394,89
2412,89
2506,89
2581,89
3200,89
3381,89
3407,89
3621,89
3869,89
4457,89
4531,89
4597,89
4846,89
5304,89
5324,89
5789,89
6662,89
7485,89
8560,89
9370,89
138,88
861,88
1089,88
1222,88
1476,88
1489,88
2308,88
2925,88
2973,88
3144,88
3761,88
4333,88
4398,88
5431,88
5713,88
6017,88
6036,88
6841,88
7272,88
7733,88
7991,88
8016,88
8752,88
8933,88
9171,88
9238,88
9407,88
9859,88
9878,88
303,87
413,87
488,87
2380,87
2484,87
3104,87
3683,87
4563,87
5073,87
5196,87
6027,87
6068,87
6132,87
6450,87
7072,87
7802,87
8236,87
8336,87
9223,87
817,86
1166,86
1693,86
2795,86
3087,86
3438,86
3830,86
4841,86
4996,86
5288,86
5320,86
5430,86
5437,86
5786,86
6347,86
7120,86
7405,86
7768,86
8035,86
8159,86
8943,86
190,85
506,85
1006,85
1228,85
2026,85
2243,85
2518,85
2526,85
2914,85
3473,85
3532,85
3816,85
3822,85
4080,85
4331,85
5035,85
5482,85
5506,85
5911,85
6488,85
6504,85
6921,85
7056,85
7233,85
7274,85
7813,85
8223,85
8840,85
8949,85
9169,85
9214,85
9250,85
9315,85
9697,85
352,84
842,84
990,84
1209,84
1436,84
2067,84
2134,84
2376,84
2902,84
3012,84
3066,84
3164,84
4302,84
5210,84
5806,84
7918,84
8550,84
8857,84
8890,84
9185,84
9505,84
9689,84
9915,84
9932,84
244,83
353,83
636,83
937,83
1360,83
1585,83
1645,83
1844,83
2023,83
2088,83
2405,83
2411,83
2753,83
3896,83
4616,83
4757,83
5006,83
5242,83
5938,83
6080,83
6601,83
6721,83
6776,83
7112,83
7509,83
7858,83
8049,83
8574,83
8602,83
8945,83
9444,83
9707,83
201,82
266,82
560,82
665,82
1596,82
1827,82
1852,82
1961,82
1990,82
2130,82
3161,82
3472,82
3799,82
3939,82
4213,82
4906,82
5219,82
5285,82
5389,82
5620,82
5960,82
6054,82
6359,82
6419,82
6872,82
6929,82
7772,82
7835,82
7917,82
7952,82
8294,82
8405,82
9785,82
116,81
382,81
490,81
517,81
576,81
821,81
999,81
1015,81
1083,81
1227,81
1909,81
1985,81
2714,81
3055,81
3221,81
3544,81
3590,81
3786,81
3999,81
4458,81
4802,81
4868,81
4901,81
5074,81
5809,81
5845,81
6139,81
6162,81
7295,81
7396,81
7484,81
7840,81
8098,81
8149,81
8417,81
8607,81
9436,81
9450,81
9766,81
9858,81
9880,81
1250,80
2175,80
2536,80
2731,80
3124,80
3440,80
3989,80
4003,80
4567,80
4845,80
4878,80
5260,80
5290,80
5492,80
5903,80
5919,80
6356,80
6409,80
6548,80
7138,80
7520,80
7536,80
7622,80
7770,80
8562,80
8798,80
9030,80
9256,80
9591,80
9736,80
9808,80
359,79
405,79
462,79
651,79
664,79
729,79
890,79
1208,79
1494,79
1514,79
1728,79
2600,79
2631,79
2798,79
2825,79
2861,79
3393,79
4081,79
4400,79
4890,79
4970,79
5712,79
5891,79
6478,79
7268,79
8100,79
8399,79
8652,79
9267,79
9981,79
128,78
284,78
367,78
971,78
1407,78
1437,78
1831,78
2176,78
2268,78
2878,78
2881,78
3034,78
3128,78
3527,78
3578,78
4301,78
4634,78
4867,78
4885,78
5001,78
5032,78
5629,78
5662,78
5743,78
5987,78
6410,78
6518,78
6565,78
6902,78
7136,78
7159,78
7291,78
7294,78
7350,78
7710,78
7839,78
8351,78
8377,78
8435,78
8687,78
8710,78
9024,78
9098,78
9380,78
9953,78
538,77
972,77
1021,77
1461,77
2098,77
2102,77
2348,77
2445,77
2801,77
2838,77
3597,77
3626,77
3647,77
3820,77
3988,77
4472,77
4606,77
4738,77
4772,77
4783,77
5214,77
5665,77
5770,77
6220,77
6371,77
6764,77
7141,77
7487,77
7570,77
7774,77
8338,77
8724,77
9072,77
9325,77
9469,77
9541,77
9819,77
9842,77
172,76
438,76
805,76
894,76
1034,76
1948,76
2489,76
2494,76
2523,76
2792,76
2804,76
2833,76
3151,76
3226,76
3324,76
3507,76
3706,76
3958,76
3959,76
4064,76
4140,76
4465,76
4473,76
4587,76
4673,76
4836,76
5070,76
5499,76
5548,76
5654,76
6369,76
6477,76
6805,76
7409,76
7416,76
7569,76
8304,76
8316,76
8461,76
8488,76
8551,76
8788,76
8941,76
9254,76
9265,76
9339,76
9416,76
9511,76
9567,76
71,75
1036,75
1284,75
1488,75
1591,75
1812,75
2118,75
2295,75
2396,75
2813,75
3254,75
3504,75
3627,75
4237,75
4271,75
5206,75
5265,75
5602,75
5606,75
6121,75
6665,75
6755,75
7117,75
7427,75
7449,75
7715,75
8023,75
8345,75
8408,75
8482,75
8836,75
8856,75
9058,75
9145,75
9824,75
81,74
595,74
1211,74
1343,74
1414,74
1482,74
1607,74
1682,74
1917,74
2059,74
2564,74
2766,74
2946,74
3216,74
3287,74
3654,74
3915,74
4206,74
4478,74
4719,74
5020,74
5392,74
6188,74
6267,74
6448,74
6482,74
6793,74
6816,74
6979,74
7142,74
7302,74
7932,74
8251,74
8888,74
9378,74
9482,74
9717,74
9959,74
9987,74
127,73
141,73
248,73
519,73
829,73
946,73
1311,73
2475,73
2865,73
2889,73
3029,73
3286,73
3356,73
3774,73
4167,73
4217,73
4691,73
4963,73
4968,73
5071,73
5899,73
6228,73
7214,73
8033,73
8459,73
8603,73
9299,73
9485,73
9680,73
9741,73
9812,73
92,72
589,72
823,72
896,72
1059,72
1078,72
1570,72
1619,72
1789,72
2043,72
2821,72
2876,72
3403,72
3607,72
3632,72
3814,72
4808,72
5701,72
5868,72
6148,72
6155,72
6687,72
6800,72
7267,72
7316,72
7317,72
7503,72
7567,72
7600,72
7725,72
7775,72
8062,72
8335,72
8487,72
8589,72
8654,72
8680,72
8778,72
8920,72
9198,72
9342,72
9362,72
9368,72
9540,72
9620,72
9835,72
9866,72
96,71
1163,71
1324,71
1561,71
1685,71
2344,71
2732,71
2919,71
3084,71
3818,71
3857,71
4837,71
4875,71
5061,71
5361,71
5363,71
5438,71
5590,71
5678,71
6238,71
6298,71
6336,71
6388,71
6465,71
7066,71
7245,71
7682,71
7749,71
7795,71
7801,71
7982,71
8341,71
8420,71
9301,71
9490,71
9601,71
9631,71
9642,71
192,70
207,70
223,70
540,70
728,70
820,70
1111,70
1298,70
2072,70
2508,70
2812,70
2907,70
2943,70
3350,70
3854,70
4148,70
4262,70
4325,70
4481,70
4663,70
4741,70
5049,70
5550,70
5968,70
5989,70
6079,70
6381,70
6681,70
7129,70
7259,70
7706,70
7762,70
7778,70
7798,70
7854,70
8744,70
9349,70
9396,70
9635,70
9884,70
226,69
963,69
1174,69
1389,69
1521,69
1583,69
1767,69
2047,69
2123,69
2440,69
2673,69
3058,69
3293,69
3570,69
3649,69
3713,69
4372,69
5012,69
5282,69
5378,69
5638,69
5737,69
6180,69
6293,69
6694,69
6909,69
7048,69
7073,69
7127,69
7499,69
7730,69
7825,69
8194,69
8852,69
8923,69
8939,69
9099,69
9227,69
9257,69
162,68
660,68
1810,68
1997,68
2103,68
2474,68
2509,68
2515,68
2868,68
3072,68
3675,68
3787,68
4053,68
4098,68
4323,68
4351,68
4418,68
5370,68
5435,68
5782,68
6294,68
6378,68
7176,68
7188,68
7215,68
7251,68
7681,68
7972,68
8181,68
8205,68
8259,68
8473,68
9178,68
9479,68
9702,68
9939,68
79,67
467,67
1196,67
1379,67
1690,67
1983,67
2140,67
2220,67
2322,67
2359,67
2361,67
2541,67
3184,67
3371,67
3588,67
3731,67
4143,67
4403,67
4681,67
4859,67
4915,67
5089,67
5461,67
5566,67
5831,67
5971,67
6242,67
6891,67
6914,67
6923,67
6925,67
7149,67
7377,67
7603,67
7701,67
7777,67
8115,67
8256,67
8474,67
8557,67
9512,67
9534,67
9711,67
9758,67
9868,67
360,66
435,66
461,66
515,66
671,66
771,66
826,66
1263,66
1493,66
1811,66
2063,66
2311,66
2397,66
2583,66
2900,66
4489,66
4930,66
5033,66
5139,66
5706,66
6093,66
6985,66
7114,66
7246,66
7376,66
7834,66
8030,66
8056,66
8585,66
9080,66
9252,66
9525,66
9836,66
63,65
134,65
575,65
610,65
731,65
1859,65
2086,65
2264,65
2375,65
2413,65
2450,65
2470,65
2707,65
2720,65
2843,65
2888,65
3185,65
3376,65
3470,65
3486,65
3545,65
3670,65
3709,65
3778,65
4562,65
4884,65
5124,65
5183,65
5334,65
5924,65
6745,65
6766,65
6893,65
6999,65
7113,65
7135,65
7651,65
7729,65
7739,65
7885,65
7933,65
7945,65
8260,65
8642,65
8655,65
8701,65
9043,65
9174,65
9504,65
171,64
258,64
386,64
535,64
618,64
627,64
730,64
1183,64
1274,64
1854,64
2711,64
2947,64
3007,64
3241,64
3265,64
3481,64
3889,64
4275,64
4298,64
4497,64
4683,64
4862,64
5166,64
5330,64
5578,64
5663,64
5680,64
6443,64
6883,64
7568,64
7684,64
7832,64
8495,64
8668,64
8855,64
9006,64
9249,64
9632,64
9751,64
206,63
302,63
345,63
372,63
809,63
993,63
1144,63
1335,63
1528,63
1629,63
1659,63
1768,63
1955,63
1973,63
2111,63
2126,63
2292,63
2342,63
2460,63
2796,63
3079,63
3192,63
3229,63
3232,63
3601,63
3623,63
3950,63
4120,63
4138,63
4228,63
4389,63
4638,63
5103,63
5233,63
5337,63
5338,63
5503,63
5559,63
5917,63
6003,63
6035,63
6091,63
6199,63
6252,63
6282,63
6386,63
6646,63
7283,63
7425,63
7432,63
7727,63
8148,63
8275,63
8559,63
8689,63
9151,63
9361,63
9613,63
327,62
548,62
617,62
1294,62
1428,62
1523,62
1611,62
2246,62
2420,62
2425,62
2452,62
2710,62
2724,62
2969,62
3060,62
3441,62
3546,62
4319,62
4330,62
4355,62
4526,62
4713,62
4945,62
5357,62
5535,62
5754,62
5783,62
6321,62
6323,62
6522,62
6567,62
6837,62
